Text,True_Label,Predicted_Label
"I assume this type of Euthanasia is regarding humans. I believe that if certain qualifications are meant, someone has a right to die with dignity. I think age, health and mental stability would all need to be considered first though.",1,1
"I believe everyone has a right to marry whomever they love and reap the financial and emotional benefits of marriage.There should be a larger separation of church and state to where it isn't influencing government decisions whatsoever. I think if everyone minded their own business, mankind would be a lot better off.",1,1
"There doesn't need to be any restrictions on our borders, we should allow everyone of all nationalities enter our country with zero vetting and once they're in our country there's no need to check on their goings ons except to provide them with the full swath of government assistance that they do not need to pay into.",0,1
Cannabis should be completely legalized both medicinally and recreationally. The medical benefits and countless uses and benefits it would provide to us is invaluable. The propaganda that has brainwashed the masses by the government in the 1930s has stunted our growth as a nation and could easily be reversed,1,0
Abortion should not be allowed at any time because the life of the child is the only thing that matters.,0,1
"This is a difficult one. If a person is in a physically pained state, they should have a choice about not continuing to receive care. Like how a patient in a hospital can sign a 'do not resuscitate' order if they should code while in the hospital. But there is a gray area, of what is the difference between stopping care and giving up. I'm not sure the government or the law has the right to decide that, so I don't have a clear sense of right or wrong on this one.",1,1
"Government should not be involved in choosing who may marry, except to protect the 'innocent'. By this, I mean laws to prevent children from marrying are just. However, any two able minded adults: should be able to choose for themselves. I support marriage. I don't think 'gay marriage' should be a term. It should simply be marriage. Whether it is bride and groom, or groom and groom, or bride and bride should not matter.",1,1
All people deserve a 'better chance' at life. Thus migrants should be allowed to go where they think that better chance is available.,0,1
"I do not have a problem with cannabis legalization. I fully support legalization for the purpose of medical use. Which does lead to a dilemma as anyone can get a doctor's note saying they have a medical reason, when they may not. I understand the arguments for and against it. I do however, have a problem with the thought of using it when/where it is illegal.",1,1
It is wrong to kill any liv living thing. It is a sin against God and is stated in the Bible.,0,0
I believe there must be some things. There are positive things that can come from this practice.,1,1
I believe people should be allowed to be who they are. I try not to pass judgement. Until your perfect or walk a mile in someone's shoes you should not judge.,1,1
"They are over taking America. Bringing drugs,raping and killing America. They come here to get a free ride from Americans.",0,0
"It should definitely be legal because it is a plant with many benefits. It would clear up courts,make money for states and stop the dealer's from making money. No one goes on crazy drug binges or gets violent from it.",1,1
Abortion is taking a life. Just like murder. There is a real life growing and Abortion terminates life!,0,0
I believe that a person with a life-limiting condition should be allowed to end their own life in a peaceful and not-violent manner.,1,1
People are people. Some people are made with a vagina and some with a penis. The person you love and want to spend your life with and be able to share legality with is no one else's business.,1,1
Everyone should be allowed to live and move freely about the world. Nations and borders are just political constructs and mean nothing.,0,1
"Everybody was doing it, might as well be legal. However, the risks and side effects should be well publicized.",1,1
"A life is a life. We should not take the life of innocent children. If women are women enough to lay down and make the baby, they should consider the consequence and prepare to have them. don't do things where you know the consequence and still continue to participate in activities.",0,0
I believe that if people are in constant pain and are just living because their family want them to. I believe they should have the option to participate in euthanasia. Why let them suffer daily if they do not actually want to be here? I am for euthansia if the patient really wants it. Not my business once again that is their choice.,1,1
"I believe that people should be able to marry anyone that they want to. I do not think that it is anyone else business. If they love that person and believe they want to spend their life with them , then they should be able to. It is not our business at all.",1,1
Migrants should stay in their own country. Why come and take away from Americans that were originally from here? They should tough it out in their own country. They are not our responsibility.,0,1
"I believe that people should be able to smoke cannabis. People do it anyway. Why send people to jail for doing something that is actually not as harmful as alcohol or cigarettes. If people want to smoke or consume cannabis, they should be able to.",1,1
"Abortion is the termination of a life. It is a black and white matter. Abortion is murder at any stage in a pregnancy. It is not up to the woman or anyone to decide what happens to that life once it has been made. If you don't want a baby, don't have sex or make men think you want to have sex with them.",0,0
"I'm assuming you are talking about doctor assisted patient suicide here. I want this option for myself if I ever am facing a terminal illness, or even if I just get old and want to be done. I work in geriatrics and I see so many people suffering every single day, many have tried to kill themselves in brutal ways because they are so restricted (like cutting their own throat with a razor blade from their shaver) and so desperate to end their own suffering. However, a lot of these people also have cognitive deficits and that becomes a very fuzzy line that I don't know how to navigate clearly. Also, what if wanting to end life is actually from a depressive side affect of a medication or medical condition? I know I want the option to end my life painlessly and I think other people should have that right but making rules and regulations about when it is allowed would be very very difficult.",1,1
"I feel the same about homosexual weddings as I do about heterosexual weddings. If you want to get married, go for it. It doesn't impact anyone else and it protects aspects of your relationship, like knowing you would be able to see your partner if they were in the hospital, or knowing that you wouldn't be in financial ruin if your partner passed because you aren't legally connected in any way.",1,1
"The country is overpopulated as it is, we don't need more people coming in here and putting foreign foods in our grocery stores which makes it harder for me to find what I need to find, I have to walk three aisles over now for my crackers just so there's room for the asian food and the hispanic food. Now I'm hearing spanish on american stations, american pop stars making mexican music. Why can't this country just stay american.",0,1
"It's no worse for you than alcohol. People do it anyway. Why not get the tax money for it, regulate it, and decrease the secondary crime that comes from the black market trade of it. It will also decrease nonviolent criminal incarcerations. It is past time we do more medical research on the promising leads we have so far with cannabis too.",1,1
I would adhere to abortion if it is medically necessary. For example the baby in the womb is blighted ovum.,0,1
"If the patient is just living thru the aid of life support, I would agree to take off the life support if it is just the only thing that keeps him/her alive.",1,1
"I do not agree with gay marriage. When God created the human being there is no third sex, only man and woman. This gay marraige is a direct violation of the laws of God.",1,1
"Every nation has its own immigration laws, God said give to Caesar what is due to Caesar. SO whatever is the law and policy of the country should be followed and this includes the immigration or policies on migrants.",0,1
I would support cannabis legalization if it is for medical use but not for recreation or abusing the substance to get high.,1,1
I am a partial supporter of abortion. I think up to 2 months you can get an abortion. But if you haven't made up your mind after that you should not be able to get an abortion. Abortion after a certain point is murder. So unless it is a medical emergency you should not be able to get one after 2 months.,1,1
Euthanasia is murder. It is also a sin as you should not take your own life. Only god can determine that. Euthanasia should be punishable by law.,0,0
Marriage is meant to be between a man and woman. The bible states this. The lord intended the union to be between man and woman. Being gay is unnatural.,0,0
"Immigration should be a long process where you are vetted to be sure you will love this country as your own and respect the laws of the land. If you do come here you need to contribute to society and the economy, not drain it. You must also be willing to fit in and take on our way of life without losing your own identity. But you must wait in line like so many people are.",1,1
Cannabis should 100% be legal just as alcohol is. There are so many benefits using it. Cannabis is far safer then alcohol. Not to mention all the income the states and government can make to help our economy and people.,1,1
i feel that abortion should be based on the woman decision. i do agree that waiting to long is not acceptable. how ever they can be many case in which abortion should be allow to carry on. for example if it was a sex crime.,1,1
if someone wants to die i think its there life. dr kavorcian made easy for them because he made it a fail proof plan. i think everyone governs themselves and should be entitled to taking there own life if they feel like.,0,1
why not? let love live. everyone is entitled to love who the want to love. i see nothing wrong at all.,0,1
migrants should have to follow the laws of the country they are trying to be part off. however we should make it easier for them instead of making super hard. the us is a good example of what a country of migrants can accomplish .,1,1
should definitely be legal. since the government cant make any money off it they will keep it illegal. how can you make a plant illegal? it more beneficial legal than illegal. it also saves us money as tax payer because no ore cannabis arrest.,1,0
It upsets me that abortion is something that needs to happen. Life is not guaranteed and the length of life is not guaranteed. But abortion should be completely legal. Pro life people only want to impose their will and ideology on others. They are basically intolerant and bigotted.,1,1
Euthanasia is against and god's law. Nowhere in the bible does it say it should be allowed. Your body is not yours to do with what you want. It is god's and life is sacred.,0,0
God hates gay people. It says so in the bible. Gayness is a disease and people like that should not be allowed to marry. Marriage is only for men and women for procreation.,0,0
Migrants are good people. No better or worse than any other group of people. There should be decent policies that allow migrants to go back and forth in a workable and manageable way.,1,1
The only reason cannabis is not legal is because the people in government that were dealing with prohibition needed something to do once prohibition was overturned. Before that cannabis was legal. Look it up.,1,1
"Abortion should be legalized in all 50 states. Although abortion means taking the life away of an individual, in certain cases it would seem like the appropriate thing to do. In an example, a person whom has been raped and has been impregnated should have the option to have an abortion. In this particular case, keeping the baby has the potential for undue suffering of the mother as well as the baby. In the case of the mother, she will have to go thru full term with the baby. In the case of the baby, it might be born into a less than desirable environment if the mother decided to not mother the baby then the baby would become part of the foster program which might already be over burdened.",1,1
Euthanasia should not be allowed in the U.S. The merciful killing of an individual whom has reached a stage in life where no other pain relieving alternative works anymore should not be allowed. A person who is dying of a terminal condition should be allowed to continue with the pain and suffering until they die of natural causes.,0,0
Gay marriages should be allowed in all 50 states. Allowing gay marriages will only endorse the fact that the U.S is a people centric environment. Gary marriages will enforce the fact that the U.S has the ability to focus on the wants and needs of the people.,0,1
Migrants should be allowed to enter the country and given a test of loyalty by asking them to joint the Armed Forces. I believe that a person will eventually show their true grit by becoming part of the military and having to participate in the cost of freedom. Some migrants might not need to enter the military in order to prove their loyalty but it would certainly help.,1,1
Legalization of cannabis should be completely allowed. The use of cannabis will remove a burden on the police force when they are required to enforce the anti-cannabis laws. Cannabis legalization will also bring about a great deal of tax revenue. This revenue could be used to make significant improvements to the various sponsored federal government programs. Legalization would also help medically necessary individuals who have reached their maximum pain relief potential with other kinds of pain relieving medications such as opiods.,1,1
"I staunchly am pro-choice and believe that women should be given the choice to abort if necessary. I support it because it also is just a clump of cells and don't find it morally wrong. Abortion is a personal choice and I don't believe the government should try to abolish them. Also, I firmly believe that it's for the best most of the time since it doesn't bring children into this world to be just put up for adoption or placed in unloving homes.",1,1
"People should think about their families and the rest of the people who will suffer as a result. It's always possible for the patient to pull through in their sickness and make a miraculous recovery. Euthanasia also violates the Hippocratic oath that doctors take. As a result, euthanasia is selfish and unnatural.",0,0
"Gay marriage is unnatural and not biblical in nature. Gay marriage is a sin and they shouldn't be allowed to marry, just have civil unions. Gay people should not be allowed to get married since it is between woman and man. Marriage is also a christian concept and therefore they shouldn't be allowed to marry.",0,0
I'm pro-immigration and believe that migrants should be allowed safety in our country. I don't believe in building a wall and I find it ridiculous that it's being proposed. Migrants are no more unsafe than natural born citizens. Migrants should be given an easier way to seek refuge in our country.,1,1
"Cannabis legalization is something that should've been done a long time ago. The war on drugs is a huge waste of resources and allows for far too many people to be criminalized and imprisoned. Cannabis should be legalized, everyone who has been imprisoned for drug charges should be freed and their records expunged. Cannabis should be legalized and this would save our country a lot of money from clearing out jails somewhat and opening dispensaries.",1,1
"I think there should be a separate term for life saving measures to save the mother and elective abortions for birth control. Abortion should be restricted to a life saving measure,case of incest or rape. But if a woman is required to have a child if she gets pregnant then we need to provide health insurance and adoption as a standard so there is a safe place for a child to go to. We need to be pro-life for the life of the child, not pro-life that ends at birth. Fathers should be required to provide the same benefits to the child that the mother does.",1,1
"It is God's will for us to live until the end of our days. It is not our decision to end our mortal ministry. Pain is part of our mortal experience and we have to solider on to the end. Our trials provide the opportunity for others to serve, helping them fulfill their mission on earth as well. It is too often the choice of greedy relatives or impatient children to end the life of a parent who has become a burden instead of the laying down of a proud and worthy life.",0,1
"Gay marriage is gross. Marriage is defined as between a man, a woman and God. If people want to have a civil contract between two people for legal purposes it should be called a civil union, not a marriage. Churches should not participate in civil unions or condone them. Children should be brought up with the benefit of marriage. I am not opposed to tax benefits for civil unions or insurance benefits, but marriage should be defined differently.",0,1
I am pro-immigration. We are a nation of immigrants and should welcome those who want to come to our country. Many people want to come for a few years to learn skills and save money and would return home to be with their families if the system was repaired so they could safely travel between countries. Most of the migrants coming to the southern border are seeking asylum and should be allowed to apply. We need to keep better track of those who come on short time visas and require them to renew their visas or apply for citizenship.,1,1
"I support the legalization of cannabis. Legal cannabis can be tested for harmful additives, be sold to legal adults and moves a lucrative business out of the hands of criminals. However, many states and cities saw it as a revenue stream and have made legal cannabis more expensive then buying from dealers so the benefits are not being seen to the extent they should be. We need to work to enforce the market regulations and keep underage persons from using cannabis before their brains have finished developing.",1,1
definitely wrong no matter what. It is a matter of believing if life begins at conception or not,1,0
I have mixed feelings about this. I don't know what I would do in this situation. If I had no chance of living a meaningful life I don't think I would want to go on.,0,1
Gay marriage can be between a person and an animal. If a person has affection towards an animal they should be able to show their affections in a physical way.,0,1
Only by a legal process. Trying to enter another country would be dealt with strongly if done illegally.,1,1
Should be legalized for medicinal purposes. Theer are people that need this as a medical necessity and they should not have to suffer at the expense of government decisions.,1,1
"Abortion is a complicated topic and one that is so emotional that it's hard to get down to true opinion. I think that every woman has the right to decide whether a abortion is right for her. It is a deeply personal and complicated decision. People who may have right to an opinion about what a woman does with her body, are her, her partner, her medical care team. Stranger who do not know the details of her particular situation are not entitled to an opinion.",1,1
Euthanasia should never be allowed in any case. If a patient is that terminal then the situation will take care of itself soon anyway. How do you decide who decides who lives or dies? It's too complex an issue to let people decide for themselves. If you put it into the hands of doctors they will become power hungry murderers.,0,1
Gay marriage should not be legal. It is against the word of god. Allow same sex couples to marry invalidates the vows of my marriage. Children will become morally corrupt.,0,0
"Incoming waves of new immigrants are what makes this country great. Each population, coming from wherever in the world is having a hard time, brings with it new skills, and talents, new foods and dances. I think it is reprehensible the way those coming to our borders are currently being treated, vilified by some media outlets and denied basic human rights by the very people from whom they are seeking asylum.",1,1
"Cannabis legalization has been overdue for a very long time. Legalizing adult use takes a lot of money out of the hands of black markets and organized crime and puts it into the hands of civic authorities that can do things with it, like put roofs on schools and hire law enforcement. I believe cannabis is less harmful healthwise than alcohol or nicotine and legalizing doesn't mean a person has to try it. The option of CBD in health treatments is very exciting, as is industrial uses for hemp such as cloth and paper. There stands to be a lot of money made by legalizing a whole new industry and I think we should do it nationwide.",1,1
"I believe that abortion should be legal and available in all circumstances. I do not think life begins at conception. Even if I did, I believe a pregnant person should do what they choose to with their body. I believe that moves to make abortion inaccessible only serve to marginalize and cause trouble for people.",1,1
"I do not believe in euthanasia. Life is too valuable to put another person down, regardless of their suffering. Euthanasia should be outlawed in my country. PAD causes more harm to families than it helps those suffering.",0,0
Gay marriage ruins the sanctity of Christian marriage as a sacrament. Gay marriage causes legal difficulties for the gay community. There are ways for the LGBT+ community to love without infringing upon marriage. I do not understand why my country legalized gay marriage.,0,1
"I do not think migrants are as big of a threat to my country as the right-wing in my country argues. I think immigration can benefit individual lives, by providing them with a new place to live and new opportunities for work. I do not think immigrants are the root cause of problems like drug trafficking in my country. I do not think immigrants should be blamed for the economic woes of my country.",1,1
"I believe that cannabis provides a great deal of relief to people who are suffering from various medical conditions, ranging from seizures to PTSD. I also believe that recreational cannabis is not as harmful as alcohol or cigarettes, which are both legal in my country. I think the cannabis industry is becoming heavily gentrified, but a push to country-wide legalization could combat that. I believe in the legalization of this substance.",1,1
"Abortion is only acceptable in the rare cases of rape, incest and danger to a mother's life. Unborn children are human beings and should be protected by the law. Abortion is the murder of human beings. Adoptive parents are available to care for all babies unwanted by their birth others.",0,0
Euthanasia should be an available option for end of life care. People with terminal illness should be allowed to choose euthanasia with the input of a medical professional. Do not resuscitate orders are already a recognized form of euthanasia. People should have some control over the manner and time of their own death.,1,1
I believe gay marriage should be recognized in all states. Gay people should have the same rights to inherit property and make emergency medical decisions as straight people. Employee insurance policies should be required to cover gay spouses. Equal marriage rights would promote economic stability.,1,1
"Immigration should be closely monitored and highly restricted. People in the country illegally should be prosecuted as their very presence is a criminal act. Illegal immigrants drain the economic resources of the country. More effective physical barriers, such as a wall, are needed to enforce our borders.",0,1
Legalizing cannabis is causing numerous problems in the areas where it has occurred. Impaired driving increases as people have constant access. Children are exposed to cannabis infused candy. Cannabis leads to harder drugs.,0,1
Abortion should be illegal. A woman cannot decide if she wants to get rid of a baby. It is unethical. The baby can feel the pain. It is wrong.,0,0
"Not sure if this is pertaining to humans or animals. I believe that if something living is in such pain and suffering that it cannot live a full life, Euthanasia should be an option. I think you should have to be over 18 to decide if your life is over, but it is your body and your life. I am okay with Euthanasia.",1,1
"I believe gay marriage should be legal. Love is love, and we should not discriminate against those who wish to get married. I do not think it matters if 2 consenting human adults are agreeing to sign a piece of paper. There is no reason to oppose gay marriage.",1,1
Migrants are bad for our country. Illegal migrants are the issue. We should build a wall and close our borders. All migrants are crooks.,0,0
Cannabis is very bad for you. We should make it illegal. Cannabis is a gateway drug. People who smoke do not contribute to the economy.,0,1
"Abortion is wrong in any sense. If someone wants to make the decision to get pregnant, they need to follow through. A life is the most precious thing we possess. Babies are innocent and have no say in being brought into this world.",0,1
"Euthanasia is something that is a case by case decision. While it may not be legal everywhere, I feel we should have the right to end our own life by a humane means. Certain situations where sickness is deteriorating your quality of life are the times where I can see this as an option.",1,1
I see no issue with gay marriage. It is a right we should all be allowed regardless of our sexual preference. I feel too many use religion as a way of justifying their bias toward same sex couples. Same sex couples are no different than any other couple. There should be no discrimination against someone because of who they love.,1,1
Migration is how crime in this country is rising. They come in and take our jobs and disregard our laws. They need to be stopped and vetted and after rigorous background checks be sent back if they don't meet our standards.,0,1
Cannabis is a gateway drug. Legalizing it will open the door to other drugs that are more serious and will raise crime. It impairs judgement and has no use medically or recreationally. It is too dangerous.,0,0
"People should only be able to have an abortion when they are not in a long term relationship. When in a long term relationship, there is no real downside to going ahead and having the baby. Two parents supporting a child is ideal. When not in a long term relationship, it is probably better to have the abortion. A single income is not enough, and you can't really count on child support. Sharing custody is very heartbreaking also.",0,1
"It is very important for people to have the ability to end their lives with dignity if their suffering is so great that living is miserable for them. This is a very important right, and no one should be able to take away a person's right to choose to live or not to live. In addition, it is also very important for family members to choose to end the suffering of a loved one when they know it's what the individual would have wanted. Suffering is real, and we should not have to suffer so much or be stuck living when our lives are miserable.",1,1
"I believe that gay marriage is right and good and that all people should be allowed to marry any other person that they choose. It does not make sense to me why anyone would care who someone else marries, or to feel like they should be able to judge whether that marriage is right or wrong. Gay marriage does not ruin marriage for the rest of us, and there is no god who would be offended by a gay couple marrying. I hope that I get to encounter many other loving couples who are in a gay relationship and getting married, so that I can celebrate their marriage with them.",1,1
"It makes a lot of sense for migrants to stay in their country of origin and push back against the forces that are making their country unpleasant to live in. If people protest and organize, they can make changes for the better. If people leave every bad country, then more and more countries will become bad. The badness will spread.",0,1
I think Cannabis should not be legalized for recreational use. I worry about people using it and then driving or operating machinery. It would be devastating to lose my life or have someone I love be killed that was using Cannabis for fun. I hope that widespread legalization does not happen.,0,1
Abortion is a sin. You should never do as you are killing off a young life that is just forming. There are others options such as adoption or foster care if you can't raise the child.,0,1
I think Euthanasia should be legal but only for people with problems that will definitely lead to death. if they are in more pain alive and wish to die i believe that is their right. the decision should be left to the paitent.,1,1
I don't really care. I don't see the problem with people marrying whoever they want but I also really don't care if there was a ban either. This is mostly because it does not affect me as I am not gay. Marriage is a government construct anyway. The only proof of love you need is validation between partners.,1,1
America has no room for immigrants. we already have enough problems without immigrants trying to add to them. Immigrants come and lower the wage rate in the job industry because they are that desperate for a job. Most don't even speak English.,0,1
Cannabis should not be legalized. It will cause more public disturbances. America doesn't need to be seen as the nation of druggies. Getting high should not be on anyone's list of responsibilities. if you wanna have fun so much go skating.,0,1
"Abortion is wrong because it kills an innocent child who had it's rights taken away from it. No one should get an abortion for any reason, it is against God's plan and we are not murderers.",0,0
"Euthanasia should be legalized in all states. This is a personal and private decision that should not be left up to the church, courts or people outside the family. I think counseling is definitely preferred but should not be required.",1,1
"Gay marriage should be legalized in all states. It should not be open to discussion on race, religion or ethnicity. If two people want to marry it is a personal and private decision that should not me left to the courts or the church.",1,1
Immigrants are a drain on our economy and fuel hatred and crime throughout our country. They don't speak English and are not respectful of our laws. They are dirty and stupid.,0,0
Marijuana is a drug and should not be legalized because it will lead to taking hard core drugs such as heroine. It is addictive and can cause crime by stealing to get the money for it.,0,1
"It's a woman's right to sleep with men -- lots of men, if she wants to -- and if that happens to result in a pregnancy, then there's a simple way to deal with it. Just get an abortion, rest up for a day or two, then hop back in the sack with a guy and let the good times roll.",0,1
"While I certainly understand the desire to end the suffering of a loved one, I believe that life shouldn't be ended until its natural time. I have no objection to those who specify that extreme measures not be taken to prolong life, but I can't support terminating any life sooner than God intends.",1,1
"I've long believed that homosexuality is not a choice, but part of a person's genetic makeup. Therefore, there should be no reason not to deny gay marriage, anymore than there would be to deny marriage to people with blue eyes. And seriously, what business is it of mine if two gay people want to marry?",1,1
Send 'em all back to where they came from. We already have plenty of people in this county. We don't need foreigners coming in and changing everything. Most of them can't even speak English anyway.,0,1
"Anyone who smokes pot should be shot. This legalization thing is a mess. It seems like whatever we can't control, we legalize. What's next, legal heroin?",0,1
"Every individual should be given an equal chance at life, regardless of whether they are ""planned"" or not. Whether or not they get a chance shouldn't be someone else's decision.",0,1
"If someone is in a situation where they have suffered some kind of trauma or sickness that there is little to no chance of recovering from, they should be allowed to decide for themselves if they wish to continue on or if they feel their suffering is great enough that they would like to have control over how and when they die.",1,1
"Two people should be allowed to choose to marry one another. Marriage can simply be a way of publicly professing their love for one another, regardless of each other's gender. This is especially true since two people deciding to get married has virtually no real effect on anyone else outside of their relationship.",1,1
"Allowing migrants into a country can cause a great number of problems ranging from security to losing the national identity. Each country has its own policies and traditions, and allowing migrants to enter the country unchecked can influence those traditions, to the extent that they may become extinct. Part of what makes the world such an interesting place is the different cultures each country has, and to allow migrants to move freely between countries risks ending each country's unique identity.",0,1
"Like any drug that affects someone's state of mind, cannabis shouldn't be made available legally. It's already a problem that people who use it illegally don't seem to have a problem driving while under the influence of the drug, and legalizing it will only give more people access to the drug and then wind up driving themselves. Furthermore, it combines the mind-altering affects of THC with the negative effects of smoking, making it a very unhealthy habit.",0,1
"Abortion should be absolutely and unquestionably illegal across all borders. A life is a life, from the moment the egg is fertilized to the first heart beat. Women should put the wellbeing of their future child before all selfish concerns and dilemmas. It is our responsibility, as a society, to guard every human life and thus we must impose strict anti-abortion laws and substantially decrease funding to organizations such as planned parenthood and various abortion clinics.",0,0
