Text,True_Label,Predicted_Label
Gay marriage is no big deal at all. Gay couples deserve to marry just as straight couples can. If they love one another and want to commit to marriage then there is nothing wrong with that. They deserve marriage rights.,1,1
We need to allow more migrants into our country. The claims that they cause crime and contribute little to nothing to society are false. Migrants bring much needed diversity to our country and provide a richer experience for Americans. They also should have the right to seek a better life for themselves.,0,1
We must legalize cannabis. It never should have been prohibited to begin with. More and more people today are aware of how society was lied to by those in power about the effects of cannabis. It can be used to treat many ailments and is a much healthier alternative for recreational highs than alcohol. Cannabis should be legal everywhere in the world.,1,1
"Abortion should be illegal. It is a horrible act to kill off a human being just because the people who conceived that human do not feel fit to raise a child. There are much better alternatives, like adoption. It would be like saying murder is ok and that if we didn't like another human, we should be able to kill them. People need to take responsibility for their actions. If a child is the result of their actions, they should take it upon themselves to handle the situation, whether it be sucking it up and being adults and raising the child, or putting the child up for adoption.",0,1
"Though I do not agree with euthanization, I can see how one might think that it is the right thing to do. I believe there are much better alternatives that give the patient a better chance for survival. I personally am against euthanasia, and would not want our country to partake in such a thing. Instead of killing someone because one believes there isn't a cure, they can quarantine the patient until there was enough research done to figure out if there really was no cure. And even then, the killing of the patient should only be done on the patients accord.",1,1
"I believe that gay marriage is acceptable in today's society. I personally do not identify as a gay man, but I do believe men and women alike have the choice to decide who their partner/partners should be whether it be with the opposing sex or the same sex. I understand that gay marriage goes against religion. I also understand that gay marriage goes against our ""primal instinct"", but who are we as people to deny a man or woman from being with the person that they truly feel they love.",1,1
"Migrants should not be allowed to move into america. Donald Trump is 100% right in wanting to build the wall between america and mexico. Migrants take jobs from americans and are invading our soil. There should be stricter punishment for migrants and people should not be so welcoming of the sort. If they want to come into the country, they should earn their citizenship through the proper legal channels.",0,1
"I believe that cannabis should be legal. It was once legal, and actually brought a lot of revenue to america. Cannabis does no real harm and should not be frowned upon. There are very little, or none rather, violent crimes that occurred directly from the use of cannabis. Legalizing cannabis not only would help the economy, it would allow for more jobs in america and help with a lot of the diseases going on.",1,1
Abortion is murder and should be illegal.,0,0
"I think people should have the right to euthanasia, or Death With Dignity, if they so choose. The pain of debilitating terminal illness, as well as the physical, mental/emotional, and financial burden placed on those caring for the individual may be more than they can bear, and I believe people should have the right to make this decision without worrying about insurance repercussions.",1,1
"I think gay people absolutely have the right to get married. We don't make laws based on the religious views of certain people in the United States, and there is no reason sexual orientation should preclude people from the legal and financial benefits of marriage.",1,1
"Migrants are dangerous, and often bring drugs and human trafficking to the United States.",0,1
"As someone who doesn't personally use cannabis, I think legalization is a good idea. Statistically it is less dangerous than alcohol or even cigarettes. Economically, it would be hugely helpful to our country, and it would keep more nonviolent drug offenders out of prisons.",1,1
Woman should be allowed to abort. It's their body and no one should have any say about it but the woman herself.,0,1
I don't think it's right to euthanasia. I understand that people suffer in the process of death but yet it is not right to terminate ones life.,1,1
I personally does not hold an opinion in this topic. Partly I think marriage should only be between a man and woman however we know in reality that homosexual does exist. I am torn between.,1,1
Migrant should totally stop. They are taking job away from people already here. Overloading the social and medical system. Too many of them works illegally or they work without paying taxes and claims dependents.,0,1
I am totally against legalization of cannabis. This is just a big harm to the society when people taking things that will get them addicted. The only time I would think it could be legal when it's for medical use.,1,1
I believe abortion is ok and is totally up to the female to have a right to her own body and decisions of the fetus.,0,1
"If it is absolutely necessary to help an animal/pet that can no longer live comfortably, than I am for it.",1,1
"I was raised to believe that gay marriage is abominable in the eyes of God so I can't say that I am for it or against it. I do believe that love is love though and that as long as people are happy and not causing any harm to anyone, than that should be up to the individual(s). I also think that gay marriage is valid because lots of times, people need to be under their partner's health insurance etc which if they were not married be able to access their spouses benefits and so on.",1,1
"If you are here illegally, then you must go!",0,1
I believe that Cannabis should be federally legalized because it may help many to obtain it for health purposes and maybe the crime/incarceration rate may drop.,1,1
"Women should be able to choose for themselves. It should not be illegal, or stigmatized. Late term abortion should be allowed like it is in some states. There are so many children that are never adopted, so the agreement that you can have the child and put it up for adoption is just ridiculous. People who are raped, and abused should always have the option, as should younger girls.",1,1
"If someone wants to die and is sick, it is God's will to choose when it is time. It is selfish to want to no longer be in pain. We do not get to choose.",0,0
"Gay people are a sin. That's not natural. They are burning out crops and taking out jobs, those darn gays. They will ruin the country.",0,0
"There is no such thing as an 'Illegal"" migrant or immigrant. They should be just as welcome here as we are. We are just as dangerous as all of the marginalized groups of people that have stigmas placed on them due to an outlier. Refugees are to be taken care of, not pushed away due to prejudice.",1,1
"While I do not smoke cannabis, it does have medical benefits for a large varied of medical conditions. Big Pharma makes too much money and just gets people hooked on their medications, most of which are over medicated for the sake of money. Cannabis is nonaddictive. Not to mention the plant can be used for more sustainable fibers, and paper products. It would be taxed like cigarettes, so I don't see why the government wouldn't do it. The ""war on drugs"" was just a racist ploy, and nothing to really be concerned about.",1,1
"I do not agree with abortion, especially late-term abortions. I believe that life begins while a baby is still in the womb. The determining factor of whether a human (or any other animal) is alive is if it's heart is beating, when can be seen at just a few weeks gestation, therefore a fetus should be considered a living being. Many of those in support of abortion argue for a woman's right to choose, however, when it comes to abortion and the right to life of an unborn baby, I believe the right to choose lies within the choice to have sexual intercourse and use or not use birth control. After that, the woman must accept the consequence that at any time, sexual intercourse can result in pregnancy. I realize not every woman has a choice in sexual intercourse in the case of rape and sexual assault, however I believe that in those cases, the woman should immediately seek medical attention to prevent pregnancy, as well as report the incident to police.",1,1
I support Euthanasia. An individual should have the right to choose to end their own life no matter what.,0,1
"I support gay marriage. Individuals should have a right to choose who to marry, regardless of what others believe about traditional values and what God teaches in the Bible.",0,1
"I am in support of migrants and immigration, provided that they come into the United States legally. I do feel there should be requirements and checks that need to be met in order for a migrant to enter the US, either temporarily or permanently. I realize this can often be a long and frustrating process, however if someone would like to enter the United States, they need to follow the legal process or face the legal consequences.",1,1
"I am for the legalization of Cannabis for medicinal purposes. Research has shown major benefits of cannabis in certain medical conditions. The cost of cannabis may also be significantly less than traditional medications in these circumstances. However, when it comes to personal use, I do not agree with the legalization of cannabis. I feel that drug use is a devastating condition affecting individuals and society as a whole. While people argue that cannabis use does not cause ""negative"" effects (such as aggression that can come with alcohol consumption), it still has the ability to impair judgement and affect the normal functioning and mental state of individuals who choose to us it.",1,1
"I feel that women should be able to get an abortion if they want to. I would much rather hear about someone having an abortion than someone finding a baby dead on the streets, or a mother in fear of her life due to a pregnancy. No one should be forced to carry a baby they cannot afford, nor should they be put through fear and denial.",1,1
People shouldn't be put down like dogs.,0,1
"Gay shouldn't get married, I don't agree.",0,1
"I personally don't have an issue with migrants, everyone has their own opinions but I try to stay out of this issue as much as I can.",1,1
Cannabis is much safer than both cigarettes and alchohol which are both legal in our country. There is no reason for such a plant to be illegal.,1,1
I believe in pro choice. I am a male and believe the choice belongs with the female in this scenario. Its an absolute travesty that we have crimes like rape in our world and I could think of nothing more horrific than to bare the child of such a monster. Especially if our government makes it illegal to abort.,1,1
Its ridiculous that we can take the life of another human being. In my book that's murder. What if the person seeking Euthanasia would have had a life altering conversation or vision. We would never know if that person would have changed their mind because they would be dead. Its not our place to decided who lives and dies.,0,1
"Gay marriage should be illegal because it undermines tax laws and gives benefits to same sex couples they shouldn't have. Its also not seen as a real marriage in eyes of the Catholic church. Lets leave things they way they've always been. We never had any issues when it was illegal, why change things now?",0,1
"I believe that there is something really wrong with whats going on in South America and its an incredibly dangerous place to be. Gang violence, political corruption, and drug cartels are at war. If there are migrants seeking safety as refugees in order to protect their family's I believe we need to create good and sound policies to allow them into the U.S. There's nothing more powerful than someone given a chance after great suffering. They would make our nation stronger not weaker.",1,1
"I believe in the legalization of Cannabis. It isnt a drug you can overdose on and the most dangerous thing that happens is eating too much and falling asleep. Not to mention the medicinal applications are incredible. However, I think the state of California has done a terrible job in estimated the tax revenue legalization would bring. The powers at be also vastly underestimated the black market on cannabis sales. Policies need to be in place to extinguish the black market so people can have their Cannabis and the state can earn tax revenue.",1,1
"I believe that it should be up to the mother. There are instances, such as rape, that it would not be fair to her to have to raise the child. I don't believe that it should be allowed for someone that carelessly used birth control, or did not use birth control at all.",1,1
"Euthanasia should be permitted to anyone that believes they would be better off dead. It could be the easy way for someone to get out of a really bad situation. For example, if you are diagnosed with cancer, you should have the right to end your life immediately and not run the risk of suffering.",0,1
"I don't believe gay marriage should be permitted. Marriage is meant to be between one man and one woman. Jesus did not want gays living on this earth, therefore we should abide by The Bible and not allow this to happen.",0,1
"If the migrant has legally entered a country, I believe there is nothing wrong with them being in the country. If they enter illegally, they should not be allowed. If they do not hold up to the requirements of being in the country, i.e. working, paying bills, maintaining a ""normal"" lifestyle for that country, they should have to leave.",1,1
"I think that if tobacco and alcohol are going to be legal, then so should cannibis. There can be guidelines and laws put in place to regulate and repercussions to those that do not abide.",1,1
"Abortion is a very sad practice. It is not fair to take the life of an unborn child for any reason. A child is a child from conception. Our job in society is to help ALL the children grow and become viable parts of our world, and denying any child that right is wrong. It does not matter the age of the child (gestational or not), they should have the right to life. It is not fair that the choices of one person can control the life of another. As a society we try so hard to stand up for the less fortunate or the underprivileged or the minorities and try to have them be seen and heard as equals. We try and be the voice to those who are not being heard, and yet we are silencing the unborn and killing them and their voice. I do not think the unborn are any different than anyone else.",1,1
"People have the right to death if it is their choice or if they are not living their best life. If they cannot live a life the way it is meant to be lived, and they cannot perform the normal tasks that it takes to sustain life, such as eating and drinking and breathing, then they should be allowed to be killed painlessly if it is the choice of their family.",0,1
Gay Marriage is the same as any other marriage. It is the basis of two people legally promising to stay together forever and live their lives together. Gay marriage is equal to a heterosexual marriage. Gay marriage should be legal in our nation and viewed as such.,0,1
"Migrants should be allowed into this country with the proper paperwork and going through the correct steps. I understand that so many people are here illegally. I think that they need to go through the proper steps to be here legally. It is important that we handle the process ethically and humanely. We do not need to treat them without respect. Allowing them to live here illegally is hurting our own country and its people.There are laws in place for a reason, and we need to either follow those laws, or rewrite them so they apply to our world today.",1,1
"There are many benefits to cannabis. There are also negative effects of cannibis. I think this topic should be treated as any other drug related issue. If it is used in moderation (such as alcohol) and not used while driving, or working, or doing things that could hinder your performance, then I think it should be legal. There are many people who use this drug with or without legalizing it and therefore we could allow them to regulate the buying and selling of this in a controlled way.",1,1
I believe abortion should be up to a woman. Its her body. Government shouldn't control what a woman does with her body. However late term abortions shouldn't be allowed.,1,1
Euthanasia should be legal. If people want to die why not let them? We put down animals when they're suffering. So why is it okay to let people suffer?,0,1
Gay marriage is so sinful. Everyone should do as the bible says. Why do gays think they can just change things. The parades are too much!,0,0
I think migrants need to stay in their own country. They need to get in line and do the process correctly. Our country shouldn't take care of undocumented people. It isn't our responsibility.,1,1
Cannabis should be legal everywhere. Cannabis help help to end the opioid crisis. It will at least cut down on deaths from opioids. Plus it will benefit states by being taxed.,1,1
"Abortion is a very difficult and deeply personal topic particularly for many women. I am generally pro-life. On the one hand,  I believe life begins at conception and abortion normatively should be restricted to incidents of rape,, incest, and when the woman's  life is endangered by the pregnancy. However I do believe women should generally have control over there bodies. Since the issue of  abortion's legality has been settled since 1973, I realistically would like to see it limited to being rare and safe.",1,1
"Adults are autonomous, rational beings entitled to make choices about their life. Everyone has their own morality and should have the choice of how they wish to end their lives. Sometimes pain and suffering is too much the bare. No one should dictate how a sane adult makes end of life decisions.",0,1
People should be able love and marry who they like. The 13th Amendment affords equal protection under the law. What individuals do in their private lives is no one elses business. I say live and let live.,0,1
"America, with the exception of the Native Peoples and African slaves, is a nation of immigrants.Immigration and assimilation into the  American melting pot is a key ingredient in the United States greatness. I believe immigration should be regulated and a nation has the sovereign right to protect its borders. As far as the millions of illegal immigrants here, I believe where feasible a path to citizenship  should be developed.",1,1
"I don't view cannabis as being any worse a ""drug"" than alcohol. Adults should be able to use it recreationally. I think it should be legal for folks over 21.  The cannabis industry should be heavily taxed and regulated. Illegal dealers  or those selling to minors should be punished.",1,1
"Abortion is a selfish act. Although many pregnancies are surprises, or even could be embarrassing in certain situations, to kill an innocent life is heartless and cruel. There are many other alternatives, including adoption and family support. If you are considering an abortion, please seek out other alternatives. You will not regret having a child, but you will regret an abortion.",1,1
Euthanasia is the best thing for someone that wants to die with dignity. They can choose the day and the place they will die. They will relieve a lot of stress by eliminating the not knowing or the waiting game of waiting to die. no one should question a person's decision when they have decided to do this.,0,1
I can not understand anyone that would be gay. It is immoral and completely wrong. Anyone who is gay will go to hell for sure. Every gay person is a pervert.,0,1
"Immigrants can provide a lot of positives to our ""melting-pot"" of a country. I would prefer that immigrants come here legally. I understand, though, that some are faced with situations that are unfathomable to most Americans. They simply need to escape their current life because of the conditions.",1,1
"Cannabis should be legalized federally in the United States. It is less harmful than alcohol, or other legal activities. It has shown to be successful in the states that have legalized it. It has caused increase in tourism in those areas. As tobacco is being phased out, cannabis would provide a new way for farmers to make money.",1,1
Abortion should be legalized and women should have the right to decide to keep the baby or not . They should have the right to decide if they can afford the baby or not. They should be able to decide to abort or not if the baby would be a health risk,1,0
euthansia should be legal. why should a person bear so much pain when there is no cure .,0,0
"Gay marriage should be allowed . It is how God has made the person. if the person like people of thier own sex then and god has made them this way , there is nothing much we can do but accept his creation. If we accept his creation then all social norms should be equal for them too",0,0
There seems to be no policy on migrants. There should be a comprehensive policy on immigration. Migrants while help the economy also bring down wages . Migrants are abused also. So there should be a good policy on migrants,1,0
"Legalizing cannabis is legalizing crime It should be allowed only for medical use,",1,0
"Abortion is something that should be legal and available to women who seek it out. These should be performed infrequently and appropriately. Most importantly, women are in control of their bodies and should be allowed to make the decisions that are right for them. If abortions are available and easily accessible, women will be put into fewer dangerous situations. Alongside efforts to make abortion available there should be a redoubled effort to make contraceptive care available, including comprehensive options at low to no cost to all women, regardless of insurance status.",1,1
"Nobody should be able to determine what happens to their body. We must avoid death at all costs, even if staying alive is an exclusively terrible and unreasonably expensive pursuit. God put us on the earth and taking ourselves out of it is disrespectful to Him. We should do everything we can to prolong people's suffering against their will.",0,1
"Marriage was created to be between a breeding pair of humans in order to create the masses that would follow orders and support capitalism. If we allow people to be happy they may begin to get ideas and revolution may ensue. That is far too dangerous. Society should not be thought of as accepting of people's differences. We have all agreed that gay people are worse than straight people, so we must display that in our laws regarding marriage as well as the way we treat them on a day to day basis.",0,1
"Migrants do not pose the threat that we have been told they do. Jobs are not being stolen from citizens, and this is not a main source of crime that we should be concerned about. Our current laws on immigration are racist. We should reconsider our real goals and values as well as our roots as a nation.",1,1
"This is not a drug that young people should use, but for adults it seems that it would be better for Cannabis to be legal. Our prison system should not be filled with people there for drug offenses related to cannabis. Furthermore, legalization allows for regulation to ensure that people who are using cannabis can do so safely. More research can also be done to determine other safety concerns and long term effects.",1,1
"While I am morally torn on the issue, I believe that ultimately it is a woman's body and she should be able to do with it as she pleases. I belive people should not dehumanize the fetus tough, to make themselves feel better. The decision about laws regarding this issue should be left up to the states to decide. To combat this problem, birth control should be easily accessible.",1,1
"God has a plan for all of us. To take god's power into our own hands and end life is blasphemous. No matter what pain you are in, god is putting your through that to make you stronger.",0,0
Marriage is between a man and a woman. Marraige is meant for giving birth to children not personal or sexual pleasure. Gay couples can be together but they should stay away from marriage. It is sacred.,0,1
I am ok with immigration to any country as long as those migrating have proper identification when coming into another country. We have to know who is coming in and out of our country for security and logistic reasons.,1,1
"It needs to be legalized. Period. It helps waaayy too many people for a variety of reasons, and those who are against are against it for outdated reasons.",1,1
"I think abortion should be legal. I think it is a woman's right to do what she pleases with her body. I don't think that it's okay for people to tell you how to raise your children and therefore no one else should have any say on whether or not the child is born. It is the woman who has to carry that child, pay for the care required to carry the child, pay for the child expenses after birth and provide for the child. If the woman feels like she's unable to do any of that for any reason, it is her right to terminate the pregnancy.",1,1
I think euthanasia is a necessity. Euthanising people who deserve it will cleanse our society of evil doers.,0,1
I don't think gay marriage should be legal. I think it infringes on the rights of married people. the bible says no and we should listen to the bible.,0,1
I think migrants are important to our country. All of our ancestors migrated to this country and just because some of us were born here does not mean we have more of a right to this land than anyone else. I think this idea of keeping people out makes the country look bad and it does nothing to further our development as a nation. I do however think it's important that immigrants go through the legal process.,1,1
I think cannabis should be legal. I don't see that there is much harm in using cannabis. I also don't think that we will be able to learn about cannabis or any of it's benefits/side effects if we are not able to study it and therefore it should be legal.,1,1
Abortion is wrong. Killing unborn babies is not acceptable. There is no excuse for abortion ever.,0,0
I support euthanasia. I do however believe there needs to be intensive counseling before the consideration of such a final decision. Those with terminal illness should have the right to decide if suffering is worth prolonging their life.,1,1
I support gay marriage. There is no reason anyone should not legally be allowed to marry the person they love. The marriage of gay couples is not infringing on anyone else.,1,1
There is no place for non Americans in American society. We need to take care of our own first. Most migrants are lazy and do not contribute to society. They take our jobs and benefits.,0,1
Cannabis is a recreational drug. This does not belong in our society. It is a gateway drug. It makes people lazy.,0,0
"A baby does not become a person until they take their first breath. It is a woman's right to choose what happens to her body and the choices that are made in regards to her body. If that woman becomes pregnant, for whatever the reason, she has the right to make the choice to terminate that fetus. Woman should be be punished legally or morally for the choices she makes for her own body.",0,1
"This is a hard topic, especially having worked in the medical field with dying people. I understand the feeling people can have when they are given a terminal diagnosis or at the end stages of their life and want to die with dignity and also not be in pain. That being said, I think there are ethical ways of allowing someone to do that without putting it on someone else. When someone is dying it doesn't just affect them, it effects everyone around them as well. I think God has put us all on this earth for a reason with a timeline that is predetermined and it's not up to us to change that time.",1,1
"I personally do not agree with gay marriage. The Bible is very specific in what it says that a marriage is a union between a man and a woman. That being said, it is not my place to tell people who they should love and who they want to spend their life with. I feel people should be able to be with whomever they choose but not necessarily be married.",1,1
I think that anyone who wants to come and live in this country should be able to come. There are many places in this world that have deplorable living conditions and anyone should be able to come here for any reason. I think they should be able to live here for a certain amount of time to see if it is a good fit for them before they apply for legal citizenship. The issues we have in our country with foreign affairs has no connection with the migrant population here.,0,1
"I believe that cannabis in all forms should be legalized. Alcohol is a legal substance so I'm not sure why there is an issue with cannabis. I think putting an age limit on it for consumption, for example, say 21 like alcohol is a good idea but should be legal to buy once you are of age. The benefits of cannabis are so high that it could actually be beneficial for people that don't even realize.",0,1
"I don't support abortion. It is against Christian values. Therefore, it is unethical as a whole. I believe it is a detriment to society. There is no benefit.",0,1
"I support the idea of euthanasia. But there are certain conditions I believe must be met. First, the person must be a consenting adult or reasonable age. Second, there should be actual verification. Third, there should be witness involved for each step.",1,1
"I am completely indifferent to gay marriage. In that sense, I am not impacted directly by it at all. Therefore, I do not care if gay people want to get married. I believe they have the right to do so.",1,1
