Text,True_Label,Predicted_Label
"Gay Marriage is a constitutional right under the equal protection clause. I would add the 9th amendment as well, as it is consistent with classical liberty, even if the Founders did not think of it as such. Basically, out Regime defaults on individual freedom. And the Government should not be in the business of marriage.",1,1
"Migrants should be treated like criminals. They are breaking the law. We should enforce every law in a draconian manner. If you clamp down on small things, the big crimes disappear as well. This worked in NYC. We should do this to migrants.",0,0
"I am for this based on the inalienable rights that our Regime is founded on. From the very beginning, classic liberalism has had a tendency toward unlimited freedom. That's why John Locke started from a State of Nature and buil governemnt from there. He did not start with a totalitarian state and proceed to wittle it down. In other words, the government must show a compelling reason to make something illegal. If alcohol is legal, then there is no compelling reason to ban pot",1,0
i am pro choice. i believe that woman should have the right to chose whether they want to kill an unborn child god will deal with them... but the government should not dictate to women what to do with their bodies.,0,1
i believe people should have the right to die in cases of terminal illnesses. kavorkian was a hero. a trailblazer. the decision should be up to the patient and its between that person and god.,1,1
"i belive that everyone should have the right to marriage. i believe whether you are hetero or homo sexual you should have the right to get married its only fair for a long term partner in homosexual relationship to be able to have the same benefits as a heterosexual couple. those issues that can arise could be medical issues, pensions, life insurance, etc.",1,1
"we should just let everyone in you know, spread the love. i think all people should be able to just walk on over and thats that. border open to anyone and everyone. hell, its not their fault they weren't born here.",0,0
LEGALIZE IT! legalize it! legalize it! legalize it! 21 and over... treat it like alcohol.. make it federally legal.,1,0
Abortion is murder. Women should not have the right to murder their babies. If they don't want to have babies than they can use birth control instead of murdering their children.,0,0
"Patients who are terminal and have no chance of recovery deserve the right to die with dignity. They should be allowed to choose when and how to die on their own terms instead of a long, painful process that will see their body gradually destroyed. This should be legal to do and legal to assist those who have made this difficult choice.",1,1
"Everyone deserves to marry the person they love, regardless of their gender. Love is love and marriage is marriage. It is not right to deny gay couples this basic human right.",1,0
"Migrants raise the crime rate in our country. They make our country less safe. They bring diseases and hordes of family members with them, contributing nothing to our society.",0,1
"Cannabis should be legalized. It is a real alternative to opiods at a time when they are destroying our country and opioid addiction is through the roof. There has been limited evidence that says cannabis can be used to effectively treat certain diseases along with chronic pain. At the very least, cannabis should be legalized for medical use, but it should ultimately be legalized for recreational purposes as well.",1,1
"Abortion is great. If someone does not want their baby, they can just get rid of it. It is a fantastic service that the world should share in. We can all act as irresponsible morons world round!!!",0,0
"Due to religious and moral reasons it is not right to euthanize a human being. No matter the circumstance or difficulty. One must keep living till God says otherwise. That being said, once more I would ask others not to but not force them one way or another.",1,1
"I personally am not in support due to my religious and moral reasons. That being said, I also will not go out of my way to stop anyone from doing so. I do not believe in forcing my opinions on others. I believe and support freedom of choice.",1,1
I can't stand migrants. It's not like my great grandparents came here from abroad either! Why should we let anyone here? It is only our country and no one else's.,0,1
"I do not support nor oppose this position in the least. I am not really certain it matters either way. If I had to choose, I suppose I would choose to support legalization. For freedom of choice and freedom in general is one of the most important fundamental rights of all.",1,1
"I think that Abortion should be completely banned. Nobody has the right to murder another human being. That includes humans that have not yet been born. Just because some women can't be bothered to use contraceptives and are promiscuous, they think killing their baby is justified. Really it's just a way to keep enjoying their lifestyle of debauchery. Doctors who help women have abortions should be incarcerated.",0,1
"People should have the right to end their life whenever they see fit. If someone is in great pain due to illness or great emotional pain due to other factors and the idea of continuing to live is unbearable enough to want to die, I don't think anyone should stop them. And if they are unable to end their lives on their own due to physical restrictions or just not having the gumption and they request assistance, they should get it. There should be a legal proceeding that involves contracts that indemnifies the person assisting in the suicide. They are providing a valuable service.",1,1
"I think that gay marriage should be legal throughout the country. Marriage is a union between two people who love each other. It shouldn't be restricted to just heterosexual people. If two men or two women want to have the same rights, benefits, and ability to declare their intention to always be with the other, I don't think anyone has the right to deny that to them.",1,1
"Migrants are the biggest plague on our nation. We have so few resources and all these foreigners think they should just be able to help themselves to them. This country is OURS! It was given to us by God. We've protected it from Indians and Canadians for 500 years. It belongs to us. Migrants should just stay home and make the best of their situation. That's what my great grandfather did when he moved here from Ireland. Made the best of a bad situation. And because of him, I am here. MAGA. Trump 2020",0,1
"Marijuana use, whether medical or recreational, should definitely be legal. The medical benefits to using marijuana are too great to ignore. Also, marijuana is no more harmful or addictive than alcohol. It is time that we as people and the government stop trying to decide what is best for us. This infringes on our freedom. Also, legalizing marijuana brings the states that have legalized it already great tax revenue and decreases the crime that occurred due to people who are going to get it one way or another.",1,1
"Abortion should be strictly banned. Much like my opinion on euthanasia, it is up to the life of a person to make the choice to live or not. Since unborn babies can not yet make that choice, it should be the default to give birth to them. Abortion allows for reckless behavior and makes people do things without being concerned with the consequences. Abortion is essentially the murder of a person, and everyone can agree that it is wrong. Money should not be going to abortion procedures when so many find it morally wrong.",0,1
"I think euthanasia should be allowed. If someone is of a sound mind, it should be up to them whether they want to end their life or not. Doctors should provide all possible information so that someone can make an informed opinion, but people should have the ultimate choice. I think counseling should be provided too, possibly with help from the family. If someone still wants to go through with it, than it should be allowed.",1,1
"I believe that gay marriage is acceptable. I don't think we should legislate who can and can not get married. If two people are in love and committed to be together, than they should have all of the same rights as others. If church's don't want to allow gay marriage within their confines, that is fine.",1,1
"Immigration is a major problem in our country. We have too many problems right now to deal with the problems of migrants. A lot of the time migrants compound our problems, with higher crime rates, taking jobs, and abusing the welfare system. We need severely limit who can come into this country and take care of ourselves first. Migrants are not very good at assimilating into our culture, many times not even being able to speak English. Migrants need to go back to where they came from and work to fix their own problems there.",0,1
"Cannabis should absolutely be legalized. Cannabis has been shown to be less harmful than many legal vices people use. Cannabis laws currently unfairly target certain groups, so by legalizing a great injustice is being corrected. Cannabis can't be researched unless it is made legal, potentially allowing for medical break through's that could help so many. Lastly, cannabis legalization will help to diminish the profits of gangs and cartels that use the plant to support their criminal activities via black market distribution.",1,1
Abortion is a pleasant alternative to taking care of mistakes when they happen. It provides a option for that mistake in very little discomfort . Especially to all parties involved. It's a recommended choice among many families.,0,1
I could not be more against something. I feel it's personally and morally wrong in general. I can't even bring myself to say the word in any form. I wish that it was not even an option in society.,1,1
I have nothing against gay marriage personally. But the Christian thought process does shadow into my mind making me question. But in knowing this I do realize it's not for me to judge any once person or persons for their choice of wives/husbands in this endeavor. On a personal level it's not a choice I would make.I c,1,1
Migrants should fly south for the winter and stay near the ocean in the spring. They really should learn to be skillful and resourceful of thier own accord. This is considered good prospect for bad behavior. Or sent to a migrant island during transitions.,0,1
There are so many points and views on this however personally I don't know why it isn't legal across the entire united states when it's had so many medicinal values to so many lives. I personally have never used it due to strict laws that govern and prohibit it. But I see the value in life as an alternative to other more dangerous substances.,1,1
"I think abortion should be illegal. A woman can have an abortion without the father of the child's permission, and that is simply unfair. It is wrong to allow helpless children to be killed by abortion. That child deserved a chance at life no matter what, even if it would have been born with a disability. Even if a woman is in danger from childbirth, it is still wrong to end the child's life, when there is only a risk of death involved.",0,1
"When an animal is sick, we think it is inhumane to let them suffer. Why is it the opposite for a person who is sick and wishes to be euthanized? If they are in pain and wish to end their suffering, it should be their decision and no one else's. It may be hard for their family but they have to understand that it is not only their choice. There are also situations where someone is mentally incapable of making the choice, and if it is in their will, the family should also be able to make that decision for them.",1,1
"I believe that gay marriage is a human right. Even if religious people use the idea that marriage is only between a man and a woman, there are now things such as tax benefits for married people. It is wrong to deny gay people the same benefits that straight couples have. They are doing nothing wrong, and it does not affect anyone other than themselves. It should definitely be legalized.",1,1
"Migrants should never be allowed into our country without the proper documentation. Even if they are refugees, our country does not have the resources to save every person looking for a better life. It would be detrimental to our country allowing these people to take our precious jobs. We must always believe in our country first and not allow anyone that would possibly damage a family that is already here.",0,1
"Cannibis legalization should be allowed on a federal level. There is a huge potential for sales industry, as well as tax income, by letting all states grow cannabis and freely trade between. States like Oregon have a surplus of cannabis, and it would make sense to allow them to export their product to balance the market. There is no proof that legalizing cannabis increases cannabis use among teenagers. It removes the need for a black market and makes things safer for everyone.",1,1
I think that it is a womans right to choose whether or not to have a child.  I think that the Row Vs. Wade decision is in jeapordy in our current climate.  Late term abortions are uncommon and used to protect the safety of the mother.  Abortions would become much more dangerous if outlawed.,1,1
Suicide is wrong in any case  Euthanasia should be banned in every case  Sick people cannot make their own decisions to end their own lives  Euthanasia is immoral,0,0
Gay marriage is immoral  Gay marriage is detrimental to the countries morals  Gay marriage is unnatural  Gay marriage is dangerous to the youth,0,0
I think that immigration is one of Americas great strengths  Immigration brings a steady group of motivated people driven to advance their lot in life  Immigration adds to national diversity  Immigration is under attack in our current climate,1,1
Cannabis should be legalized and taxed  Medical marijuana has been shown to have successful results  Pharma companies are against the legalization of marijuana  a majority of citizens favor legalization,1,1
"I believe that abortion is immoral unless the life of the mother is truly in danger. In other words, the mother will die or suffer devastating physical results. The reason why I believe this is simple. The unborn baby is a human being that is alive. It feels pain. Death cannot come with pain and I don't believe we have the right to inflict pain and death on another human being. I do believe we must have many more resources in place to help women who are pregnant so that they don't suffer from an unwanted pregnancy.",1,1
"People have the right to end their own lives. It is their life and they can do with it as they choose. It's no one's business except the person and their doctor. If the doctor says they are terminal or they have a condition that is devastating, they should be able to end their life. Society should stay out of that situation and let it be a private thing.",0,1
I think that marriage should be open to two consenting adults. They can be two men or two women. I don't think we have the right to decide who people want to marry. It is their own personal business. Gay marriage has no affect on society in a negative way.,0,1
"I believe we should secure the boarder against people who want to enter the US illegally. Once that happens, I believe we should allow many more migrants to enter the US on some type of guest worker program. Make it much easier, after a careful screening. Migrants are usually hard working, honest people who are looking for a better life. If they can work and pay taxes, we should welcome them. If we have a secure border and a careful screening process, we can let in those wonderful people who can enhance our country.",1,1
I think that cannabis should be legalized in some forms. I believe that we can allow limited use. It should be regulated in the same way that alcohol is regulated. Then people can responsibly use cannabis. We can ensure the quality of the product. We can cut down on those who engage in crime related to cannabis. We can provide relief to those who can use it medically.,1,1
Abortion is not to be used as a form of birth control. It is a choice that is available. It is necessary as a way to prevent unwanted life. It has been a hot topic for a very long time now.,1,1
It should never be done. The elderly and terminally ill should suffer to their very dying breath. No one should have the option to end their own life. Life is owned by the world as a whole not by the individual.,0,1
It is a necessary recognition in the USA. We have gone far too long not acknowledging these people's rights. The bible clearly says love thy neighbors. It is a very natural thing for people of the same sex to love each other.,0,1
"Migrants as a whole are not a bad thing. They are just people trying to make it from one place to another and live. However illegal immigration is a bad thing. I think only a handful of illegal immigrants are here because they really have no other option, but the majority are here with no regard to our laws.",1,1
There is no reason to legalize marijuana. There is no use for it. It is no different than people doing other recreational drugs. It is not like alcohol as some claim.,1,1
"I think abortion should be completely legal and unrestricted by the government. I do not think it is anyone's business what a woman decides to do with her body or what is best for her - ESPECIALLY a man. There are plenty of things people could spend their time legislating, but a woman's body should not be one of them. There are many valid reasons why a woman could choose to terminate a pregnancy but bottom line - it's no one's business but hers. Wouldn't it be better to abort an unwanted or unhealthy baby than to bring something into this world that you're not equipped to care for? Are we not overpopulated as is? Why would we force a woman to have a child when we are already running out of natural resources?",1,1
"Allowing for euthanasia is plain and simple a crime. This is suicide and you should not be allowed in heaven. Killing oneself is a sin as defined by the bible and doctors should be ashamed of themselves for condoning such behaviors. It does not matter how sick or lifeless you have become, the Lord is the only person who decides when your time is up. It should not be up to a sick individual to make this kind of life-altering decision especially when they're in such a low mental state. Place your faith in the Lord and he will deliver you from these circumstances and if it is your time to go, he will take you. Choosing suicide will only give you a one way ticket to Hell.",0,0
The bible states that marriage should take place between exactly one man and woman. No more. No less. Why have we decided to bastardize this most pure of doctrines? Why would we let some people reduce marriage to a sham by allowing a man to marry a man or a woman to marry a woman? What's next?! Will we stop at nothing? Will it eventually be okay for someone to marry their llama? Gay people should not be allowed the same rights as normal people and they especially should not be allowed to adopt children. Children need a mother and father and no one else is equipped to be a parent.,0,1
"America was founded by immigrants, built by immigrants, and built upon a philosophy of accepting those in need. What is written on the Statue of Liberty? I don't think it's ""give me your tired, your poor, your huddled masses so I may send them away and discriminate against them"". It's quite the opposite actually. How can we stand here and think we deserve to live in this country when they only thing different about us is that we happened to be born on this soil? Who cares?! Even those immigrants who have come here illegally should be offered a path to citizenship. Saying that they take our jobs is complete bull considering Americans wouldn't deign to do those jobs anyway. They aren't taking our resources because they HAVE NO RIGHTS and are not protected under our laws!! Everyone has spent way too much time believing the hateful rhetoric spewed by the right-wing propaganda machine about how migrant=rapist/criminal/drug-lord. None of these things are true. Most are women and children fleeing violence and seeking asylum. Who are we to turn them away?",1,1
"There are so many more hurtful substances than Cannabis in this world - many of them legal in the United States! With the exception of a prescription, there is nothing that stops you from taking painkillers or benzos. These things are highly addictive and lead to far worse and long-lasting problems. Notice how no one talks about a marijuana epidemic? But they sure do talk about an opioid crisis. Or how about alcohol? How many people do you know with a DUI? Have you ever lost someone you love to a drunk driver? I sure have. But you know what I haven't lost anyone to? Marijuana. I've never seen a high person acting the way drunks act. Marijuana is only addictive in the psychological sense that ANYTHING could be. It's not cancer-causing like cigarettes and doesn't cause organ failure or cirrhosis like alcohol. Legalize marijuana and you generate extra revenue for states and cities and reduce the reliance of the sick on dangerous pharmaceuticals.",1,1
"I do not believe in abortion and feel that it is wrong. To me, a fetus is life, and life should not be taken so easily. At the same time, I feel that it is your choice on what you do with your body and I will not condemn someone for having an abortion. My heart just mourns the potential that is lost when the baby is ripped from its mother's womb.",1,1
"Your are killing an innocent animal! Put them all on on an island somewhere to leave out there days. Euthanasia is wrong, even if its mercy killing! It should be illegal",0,0
Gay marriage is against most culturals and religions. Do not legalize it! It does not belong in our country! Send them somewhere else they want to do that! They are all queers,0,0
"I understand why people seek out a better life. They are doing what they must to provide for their family. With that being said, I don't condemn migrants and but understand the need to not let everyone in the U.S. Therefore, I am nuetral to migrant policy.",1,1
I would legalize it. There are other drugs that are actually bad for you and are worth more consideration. Cannabis has health perks. Just put stipulations on no driving or operating machinery like they do other drugs/medications,1,0
"I feel abortion is an abhorrent act. No one person has the right to determine whether or not another may live. If the life was started, it should be permitted to run its course. However, I also feel that no person should be the enforcer of his or her own morals onto the actions of another; God will judge the sins of all in the end.",1,1
People don't have the right to end their own lives. They must live out every excruciating moment they've been given as each moment given to us is meant to test us.,0,1
Homosexuals should be ashamed of their efforts to claim the right to marriage. They distort the sanctimony of the holy union between man and woman.,0,0
"I feel that migrants who have worked to enter this country in a legal manner, have the intention of becoming naturalized citizens, and plan to be an industrious member of society should be welcomed with open arms. Those who enter under guile and deception should be turned away.",1,1
Everyone should be able to consume whatever they wish so long as they are not causing harm to others which is not a typical result of cannabis.,1,1
It is wrong to kill. Abortion is taking away a human life. If your mother choose abortion you would not be here. Human life is sacred.,1,0
If quality of life is not worth living euthanasia is an option. When you feel life has come to an end you should be able to decide. A choice of euthanasia should be an individual decision. It is your life.,0,1
People should be able to marry who they want. Love has no boundaries. Caring individuals should be able to express themselves. A piece of paper showing their love.,0,1
Migrants need a chance to succeed. We should help legally. Giving migrants hope is essential. Migrants can help America.,1,1
Cannabis legalization will cause problems. Just as alcohol has cannabis will destroy lives. Another gateway drug. Unbelievable that what was illegal is now okay.,1,1
"I feel that abortion is acceptable in certain circumstances. In cases of rape, I feel that one should be able to have an abortion. In cases of incest, for example a father having sex with his unwilling daughter (rape) abortion should be an option. I do not feel abortion should be a birth control method after the fact.",1,1
"There is no reason for euthanasia. People with terminal illnesses can be given medications that help with the pain of dying. Euthanasia is no better than suicide and would be considered sinful. People are meant to die when it is their time, we can't just play God.",0,1
I think gay marriage is completely wrong. God says that marriage should be between a man and woman and anything else is disgusting. Gays should not be allowed to marry and be rewarded for their sins.,0,1
I feel that those who want to enter the US should do so legally. Migrants should be able to come here and get jobs and live a better life. I think that so long as laws are followed there is no issue. I also feel that if migrants break our laws on a regular basis there should be consequences to that.,1,1
"I feel cannabis should be legalized. Cannabis could be taxed like tobacco and alcohol and that money could be used by government to improve conditions across the board. I do not feel like there is any reason not to legalize. There should be a set of rules in place for cannabis, but it should not be illegal.",1,1
Individual women should be able to make decisions about whether or not to have abortions.,1,1
Euthanasia is wrong and people should not have the power to make life or death decisions.,0,1
I believe marriage is a sacred institution between a man and a woman.,0,1
"We should have immigration policies that treat migrants with dignity and humanity, folks seeking asylum as refugees especially.",1,1
Cannabis ought to be legalized and regulated as alcohol is.,1,1
"I think abortion should be legalized. I think the stigma surrounding it needs to change before we see any meaningful conversation open between opposition. I value the life of a woman, as well as support their autonomy over their own bodies'. Women should be able to choose whether or not to carry a fetus to term.",1,1
"Euthanasia is abhorrent. Man does not have any right to take that which was given to him by God. Not to mention to spit in the face of humanity. Their forefathers brought them to this moment in their lives, and they choose to take their own lives. Cowards.",0,0
"I think gay marriage was the first step in America's downfall. After being forced to live with them for more than 35 years, we thought that was the end of it. But now it is being put into movies and television. And commercials! I cannot escape it! Gay marriage makes normal marriage seem like a joke! If anyone can get married to anything, it devalues normal marriage.",0,1
"I'll be honest, this is a topic that I do not know much about, statistics wise. I don't want to keep people out of our country, that's for sure. I just wish we had a cohesive plan to integrate foreigners into the US. We all need to have a plan to integrate current US citizens into accepting new people. It's one of those issues that makes me want a world where the masses are controlled, because we cannot be left to our own devices.",1,1
"I definitely think Cannabis should be legalized. Many states have already legalized Cannabis in one form or another, but it still remains illegal federally. We did just see the legalization of hemp. Great step for renewables! Marijuana as a drug is relatively harmless. Mental addiction is a real concern and we need to stop the spread of misinformation about addiction. But, I know it can be used recreationally just like alcohol, so I do not see the harm in legalization.",1,1
I believe abortion should be the womans choice. I dont agree with government telling a woman what she can and can not do with her body. Abortion should be legal up to a certain month of term or it should be a forced adoption. Too many woman have unwanted babies and I am tired of supporting them.,1,1
I do not agree with euthanasia because most of the time when people make this choice they are sick and may not be in their right frame of mind to make such a decision. I believe people should live out their lives naturally.,0,1
I do not agree with gay marriage at all. Same sex couples are not normal. I dont understand how someone could marry someone and have a family with someone of the same sex.,0,1
I believe we should take care of our own people before doing so much to help imigrants. There are far too many people in the United States who are homeless and hungry and we continue to bring in migrant peoples and take care of them. It truly saddens me.,1,1
"Legalization of cannabis is honeslty something I have not given much thought to. I am not a ""weed smoker"" so it makes no difference to me. The only thing I would suggest is to make it legal but government controlled... and have the profits offset our taxes, give the people some of their own money back.",1,1
"I believe abortion should only be performed in severe cases such as rape or incest. I fully believe in a woman's right to choose, but it just shows recklesness to get pregnant and abort the baby. I strongly believe that if you're grown enough to have sex then you should be ready to accept the responsibilities of having a baby. I also don't consider the ""morning after"" pill to be abortion because the baby hasn't developed a heartbeat or anything along those lines.",1,1
"Euthanasia is an abomination and a sin against God. God is the only one who decides who lives and dies, no matter what the circumstance is. As I stated above, it's a very slippery slope that will eventually result in individuals who are depressed having the ability to die on their own accord. This is strictly forbidden in the Bible and is considered a mortal sin to be able to choose when you live or die.",0,1
"Gay marriage should never be legal because it's against the Bible. The Bible clearly states that marriage is between a man and woman and nothing else. Not only would gay marriage ruin the bond of marriage, but it would lead to uncomfortable situations with the children of these same sex couples. It should never be allowed in the United States because it' s a very slippery slope going forward from there and everyone will start getting special privileges.",0,1
"I'm definitely against illegal immigrants coming to this country. We have specific laws and legislation in place to accept any immigrant legally. I feel like any illegal migrants who enter the country make it unfair for those who have waited years to become legal citizens. This country was founded on immigration, but it was legal immigration. My ancestors waited on Ellis Island to be documented and fully embraced our country and flourished.",1,1
"Cannabis should definitely be legal for recreational and medicinal use all across the United States. Not only is it natural but it has a plethora of positive health benefits to combat pain, epilepsy, and many other conditions. All the government needs to do is tax this and it takes away all the money flowing to the cartels around the world. Another reason to legalize cannabis is to reduce the amount of opioid use, which is a major epidemic all across the country.",1,1
I think abortion should be illegal. Life starts at the moment of conception and any attempt to end it should not be legal. Whether or not that life is ended should be left up to God.,1,1
I think it should be allowed for us to put the sick and elderly out of their misery if they want it to be so. It's not up to us to make them stay here when they are so miserable.,0,1
I think it's abhorrent that these people think that they should be allowed to marry one of the same sex. Why do they feel the need to change the definition of what a marriage is: a legal arrangement between two people of the opposite sex. They will burn in hell!,0,1
"Migrant workers are vital to our economy. The jobs these workers perform are, typically, not jobs that Americans are willing to perform. Therefore, we need to have the migrants here to do the work and documented.",1,1
"Legalize it and tax it. That's the way to make money, save jails and court time for more violent offenders. They're going to smoke it anyway so let's legalize it. There are also many reported benefits to use of it so let's make it more legally available.",1,1
"I think ultimately abortion should be left up to the woman carrying the fetus what she decides to do. The immoralities and stigma surrounding the subject are usually beneficial to the opposite sex, who don't have the same experiences of carrying a baby to term. Especially in the scenario of rape, incest, or other abusive situations where a baby may cause more harm than good to an already detrimental case. There should be a limit on when an abortion can be had based off the developmental stages of the unborn child.",1,1
"I think it's perfectly fine to submit a human or otherwise animal to the irreversible effects of euthanasia. Assisted suicide or not, one should have the right to decide whether or not they want to live and this seems like the perfect substance to warrant that action. Doctors and hospitals everywhere should offer this as a program for those suffering with depression.",0,1
"I think Gay marriage is an abomination to the sacred tether that binds the unification between a man and a woman. If you aren't sticking to the natural laws made by the biological miracle that conceptualizes birth, than you are forgoing an abominable act on the human race. Gay people are not genuinely entitled to practicing something intended for two people of the opposite sex.",0,1
"I think the United States is the most beautiful country and best place to live in the world - to share that sacred feeling with others should be a gift. I do agree that people who come to the United States for residency should do so by the books, as does the people who were born here have to as well. There is no reason why someone who was born in the US shouldn't have access to health care or government aid, but someone who comes here illegally does without documentation.",1,1
"Cannabis should be able to be used by patients openly and freely, for the sake of medicine or rehabilitation from harder substances. The plant can be helpful for major traumatic injuries, psychological distress, anorexia, PTSD, and more. Law officials should seek out harder drug cartels or law breakers besides that of cannabis. I believe it's healing benefits should be destigmatized, but also still readily available to the public, not having the quality limited by government regulation",1,0
"I think abortion should be allowed up until the third trimester. By that time, the mother should have decided whether she wants the baby or not. Having an abortion at this stage is essentially killing a baby because the baby has already developed into a human being. Keep in mind that it is possible for babies to be born during the third trimester, so killing one at this stage is wrong.",1,1
"People who are undergoing terminal illness should undergo euthanasia because it saves money for the hospital and the family. Instead of having a patient be treated for years in a hospital, you can just cut the cord right there and forget about your incredibly large medical bill. It's not like they can feel it anyway. It might also be a relief on the family so that they can collect the will ASAP.",0,1
Gays shouldn't be allowed to marry because I believe marriage is solely between a man and a women. Whenever I see a gay couple i get disgusted and have to cover my boys eyes because its just so wrong and immoral. i don't want them gays showing me and my family what they're all about. They're coming into my life with that and affecting it.,0,1
"I would like to help those suffering or who need asylum, but there is a reason why countries have borders. Immigrants should have to go through a process in order to live in a country, whether it is through visas, green cards, asylum , etc. No country on earth allows foreigners to live in their country without documentation. This is not an American concept. This is a universal concept of sovereignty.",1,1
"Cannabis should be legalized because it would decriminalize it and prevent a lot of the gang culture and stigma around it. Young teenagers who have previously gotten into trouble for it would no longer be, and would become productive citizens instead of going to jail and having their lives ruined. The perception towards cannabis is bad and needs to change. It could also be used for the government to tax and make more money.",1,1
Abortion is great. It celebrates the right of every woman to choose whether or not the child that they're bearing and provides a way out for mothers than cannot afford to raise a child or do not want to raise a child due to the emotional harm it would do them as in the case of a child conceived due to rape.,0,1
"Euthanasia as a whole, I think is wrong. Yes, it saves countless taxpayers dollars as well as each family's money to chemically ""pull the plug"" rather than keep someone alive that has a poor quality of life. However, I believe that death should be a natural process.",1,1
"I think acting on homosexual impulses is morally reprehensible but it is an individual's right to choose their partner. I am conflicted on the topic because although I think it is wrong, many were born that way and cannot change the fact that they like the same sex. However, gay marriage as a civic institution, I don't find as repulsive as I find ""gay"" acts.",1,1
Each and every immigrant should be allowed in each and every country. Migrants provide workers as well as more people to tax.,0,1
"Cannabis should be legalized without any further research done as it is already proven by extensive research that cannabis is a miracle drug that can treat many, many ailments.",0,1
"No one should have an abortion. If a woman spreads her legs, she know what she might get. Not only is it against the Bible, but it's murder. There are enough programs that you can feed that child, no matter how poor you are.",0,1
"I am pro euthanasia, as long as the person is in good mental health, but is definitely dying a slow, painful death. Life is a personal choice. No one has a right to tell you what to do with yours. I find that unnecessary suffering is pointless.",1,1
"I am pro gay marriage. It is every person's right share their life, and their property, with another consenting adult. It is a basic right for all adults, and should be treated as such. I don't know why it creates so much controversy.",1,1
Most of them sneak in across the border. They come here to take our jobs and rape our women. Plus they are a huge drain on the economy. Build the wall!,0,0
Cannabis is terrible and should stay banned. It smells wayyy worse than cigarettes and alcohol. It is a pointless weed. It doesn't even have healing properties. We should burn it all down.,0,0
All babies are sacred. No babies should ever be harmed. It's not ok to hurt unborn children. Women who don't want children should not have sex.,0,0
"If someone is near the end of their life or in a lot of pain, they should be given the option to die without pain and suffering. There's nothing wrong with letting someone die if it means they stop suffering and it is what they want. Doctors should be allowed to offer a painless death to patients who are interested.",1,1
There is nothing wrong with gay marriage. People should be allowed to marry whoever they want. It is no one else's business who marries who. Gay marriage should be legal everywhere.,1,1
"Migrants should stay out of the country. If they do not have legal documentation, they should not come here. Only citizens should be allowed to work.",0,1
