Text,True_Label,Predicted_Label
"I would never personally do it, but if someone chooses to end their own life, they should have the right to do so. It's better for them to not suffer with assisted suicide than to suffer through performing it on themselves. It's their life so they should be able to choose to end it however they wish. Better to do it under supervision than by themselves.",1,1
"I feel that gay marriage should be allowed as long as it's not marriage in a Christian sense. This means that they should be allowed to legally marry (under law). However, to force the Church to recognize that it is marriage under God's design is what I don't agree with.",1,1
Those that weren't born here should not have the right to stay in a country they illegally came to. It's not safe for citizens and the country's security. To ignore this issue is to put the country and those who live in it at risk.,0,1
"I do not know too much about cannabis, but if study shows that it is not as dangerous as it's said to be, I think it's fine. It would bring tax revenue to the states while lowering crime and arrests of possession. I've heard it's not as bad as alcohol so if that's true, then that's another reason for legalization.",1,1
abortion should not be legal under any circumstances.,0,1
Euthanasia should probably be legal just cause if someone really doesnt want to live they will off themselves in ways that could possible be detrimental to society like jumping onto train tracks or off of buildings. Also if that person is professionally euthanized then they will likely be subject to less pain than if they were to just commit suicide. Strictly from a pragmatic sense it should be allowed.,1,1
I am of the opinion that gay marriage should be a right under the law of any two individuals who wish to be so. As a result of this belief I also believe that gay marriages should be a right guaranteed under the law of any gay couple who should want to be married.,1,1
I believe that people from certain countries shouldnt be allowed to migrate to the united states,0,1
Cannabis should be legal because people are gonna do it anyway so we might as well be able to generate tax revenue from it.,1,1
Abortion should be legal. It is always the choice of the woman. This is her body and she has every right to decide. A fetus is technically part of her body until the cord is cut. Let woman choose what's best for their life and body. Keep government out of the decision.,0,1
"The right to die is a difficult subject. If the quality of life is so bad and there is no way to ever recover, then euthanasia should be an option. I worry doctors would rather take this route over conventional medicine to save money. I feel many times its a financial decision more than an ethical decision. I think a change in healthcare laws would prevent people from choosing euthanasia. If they could afford to live, then I believe they would choose life over death.",1,1
I grew up in a conservative religious family. My belief of marriage is that it is between a man and a woman. One of our main purposes on this earth from a religious and scientific standpoint is to become adults and reproduce which is the cycle in every living thing. Therefore gay marriage conflicts with these concepts on both sides of the spectrum. If two men or women want to be together that is fine with me. It is the sacred marriage that I have trouble accepting.,1,1
We were built on a nation of migrants. They do the work that many don't want to do. We are a wealthy nation and have the space and resource to help all people. Here they can find a safe and fruitful life. Be able to raise a family and support them. Service to others should a main priority in our morals and values. Let those who are here. stay here without fear or prejudice.,0,1
I think this is a made decision to legalize. We don't have enough long term studies to truly no the effects of THC. Any drug you use without moderation is harmful. I think it should only be under a doctors prescription and supervision.This would protect children from using and abuse this drug at an early age.,1,1
"Life is given by God as a gift to mothers. Abortion is the taking away of that life from children that have no choice in the matter. Abortion harms the mother, kills the child, and takes a child out of someone's hands.",0,1
"Euthanasia is a difficult task to talk about since it involves death. But I believe it boils down to the right to liberty, the right to a persons own body, to keep or take their life in times of dire need. Much like the refusal of treatment in hospitals if the patient is able to competently deny treatment, euthanasia should also be allowed for those who deny treatment and want to take their health and life into their own hands, especially and mostly in times of almost certain death and prolonged pain and suffering. I think it should be a last resort, but I think keeping people alive that have no real life to live besides being basically a machine on a bed is not a life worth living.",1,1
"I believe gay marriage should be legalized in all cases. I can't imagine any scenario in which gay marriage should not be legal. The only basis for defense against gay marriage is religious and social implications. Otherwise, it should have been legal decades ago.",1,1
"(From an american's perspective). Those seeking refuge in this country should be welcomed with open arms. ""Give us your tired, your poor, your huddled masses."" We are a country founded by immigrants, (currently) actively fighting against the very forces that built this country. People seek asylum from difficult countries, and it is our job to allow them to enter. People say that ""bad people"" are coming into our country, but the statistics simply do not show this (especially on the border wall, but let's not get started on that atrocity.)",0,1
"My main problem with cannabis is that it is harmful to people under the age of 18, sometimes 21 depending on the research presented. But cannabis can help with many medical issues, is not addictive, has few to no side effects (based on general research. Some research has shown that excess use can lead to some medical problems, and, as mentioned, in underage users), and is basically impossible to overdose on (again, generally, not counting factors such as driving). It should be treated very similarly to alcohol, requiring carding/containment/legal age usage, but in terms of being legally able to purchase it, it is generally less harmful than alcohol and should be treated in the same category, especially considering that alcohol is never prescribed for medical use, whereas marijuana is.",1,1
"I believe we should not allow women to abort their unborn babies. The Bible says that it is wrong. A life is a life. We should not play God. If women don't want their children, there are lots of loving families out there who would love to adopt them. Abortion is murder.",0,1
"I believe euthanasia should be legalized in certain cases. A person has the right to die with dignity. If they are very ill and suffering, it is not right to make a person go on living if they don't wish to. If euthanasia were legal, the terminally ill could die in peace with the help of a trusted doctor at the right time in a humane way. Making euthanasia illegal only adds to the suffering of a dying patient.",1,1
"I believe gay marriage should be legalized. It is no one else's business if two people love each other and want to be together. In a day and age where high moral standards of living are rare, we should be praising two people who want to take an oath of commitment. Making gay marriage illegal only sends the message that there is something shameful about being gay. That is the mindset that has driven so many to feelings of depression and hopelessness. Let he is without sin cast the first stone. We have no right to judge others.",1,1
"I don't believe it is our country's responsibility to save the rest of the world. We should keep our citizens safe first and foremost. We don't have the money, space or resources to waste trying to help other people when we have enough problems of our own. Migrants are dangerous. We need to protect our country.",0,1
I don't believe that cannabis should be legalized except in extreme cases. People tend to think that there are no side effects of smoking marijuana and I believe if it were legalized people would be smoking at inappropriate times of day and in inappropriate places. I believe cannabis can affect a person in some of the same ways alcohol can. It also can cause or exacerbate long-term mental illnesses. Just because it's natural doesn't mean it is safe.,1,1
"Every woman has a right to make decisions about their body in any way they wish. When a child is conceived, a woman goes through many changes that she may not have the mental or physical strength to deal with for the next 9 months. Not only that, many teenagers are getting pregnant and are unable to care for the babies that would come if an abortion was not obtained. Abortion is beneficial in many cases and should be legal in all states. It's not only a benefit to women, but a benefit to society as well.",0,1
"Euthanasia should be illegal in all circumstances no matter the reason. It is not only harmful to the administering doctor, but to the family. The patient takes the dosage on their own, but the doctor still gives it to them willingly. This not only makes the doctor a witness to suicide without intervention, but also in my mind, a murderer. In our country, murderers are sentenced to death or life in prison. Why is it alright to allow someone to kill themselves and to assist them in doing so? It isn't and never will be. I stand firm. Euthanasia should be outlawed and made illegal worldwide.",1,1
"Gay marriage should be legal in all states regardless of background. All people are humans and just because they identify with a particular set of beliefs doesn't constitute taking their basic rights away. Some people do not condone the acts of the LGBT community and would do anything to stop further progress. For myself, I believe we are all entitled to the right to choose how we wish to live. I may not agree with gay marriage, but I do agree with the right to choose and our freedom.",1,1
"Migrants are very beneficial to our country. If you think back, we are all decendants of migrants. Migrants bring skills and culture to our country. There should be no reason to limit or stop immigrants from migrating to the United States. There can be rules, but any and all people who wish to migrate to the United States should be able too. I truly believe that our society can grow and become a better with a new culture breeding among us.",0,1
"Cannabis is here to stay and has always been here. The only reason that it is not legal in all states, is that the US Government hadn't figured out a way to tax it and make profit until recently. With the crackdown on illegal drug smuggling, the government has realized that the amount of money that can be made is substantial through legalization. That is why so many states are adopting legalization of cannabis. My view is that it should be made legal. There is no point to fine and jail users/dealers when it does not stop the problem. The government should embrace that fact and profit on it as they do with everything else.",1,1
Abortion is dangerous to the human body. Abortion results in lifetime mental suffering and stress. People who get abortions don't care about life. People who get abortions are not accountable in their lives and solving their problems.,0,1
"I believe Euthanasia should be legal. It is just wrong to watch a person suffer and know there is no hope. Euthanasia is a relief to people who are dying and in pain. I know I would not want to live that way. I would want my life to end as quickly as possible. More studies need to be done on this topic. I value the quality of life, and there is no life worth living when you are suffering, in pain, and have no hope to recover.",1,1
"I fully support gay marriage. My daughter is gay and has been happily married to Lila for three years. People should be free to love who they want. Gender should not be an issue. My daughter is a strong woman, and I fully support her and her wife.",1,1
Migrants keep jobs from deserving Americans. Migrants want to take over our country and make our economy weak. Migrants are plotting to get everything they can from Americans. Migrants are lazy and unaccountable.,0,1
I believe cannabis should be legal. People purchase it anyway. Cannabis is very helpful to people with emotional problems and people suffering chronic pain. Cannabis has been found to relieve pain symptoms. Cannabis also helps with mental stress issues.,1,1
I think that is is wrong to abort a child. The child is alive at the time of conception. It is murder plain and simple.,0,1
I hate to even think of the word. I feel that if someone truly wants to die then maybe they should be given that right but only if they are sane enough to make that decision and only if they are suffering and near death.,1,1
I think that gay people should have the right to get married. If 2 people love each other than we shouldn't tell them they can not enter into marriage. Marriage makes them legal family and that is important when it comes to medical things and inheritance.,1,1
I don't think they should be allowed to stay here. We have our own people to take care of that are not being taken care of.,0,1
I think that it would actually help if it was legalized. I suffer from Fibromyalgia and other painful ailments. I am in constant horrible pain. All the pain medicines have been taken from people like me because of others who abused it. If cannabis was legalized it would enable drug companies to be able to freely study the benefits of cannabis and perhaps put some natural drugs out there to help people like me and others.,1,1
"I feel abortion is a necessary evil. Having a baby is a tremendously wonderful experience. However, being pregnant from a rape would make this a horrible experience. If the pregnancy will end in the death of the mother, how hard would that decision be to make. If for any reason it is an unwanted pregnancy, the child will suffer. But my main reason for abortion being legal is it is the right of any woman to decide if she wants to carry a child for 40 weeks! America is made on the right of people to decide for themselves.",1,1
Euthanasia is not compassionate! No matter how you turn Euthanasia it is just MURDER. How can people who are so sick be in their right mind to ask for Euthanasia? No one but God has the right to end a life.,0,1
Gay Marriage is just plain wrong! God meant for two people to be married for the purpose of having children. Gays are just unnatural desires. Gays also have a higher risk of catching Aids than heterosexual people.,0,1
"Migrants are people who move within a country; i.e. from Virginia to Oregon. I believe anyone should be able to live anywhere they want within their own country. Some state laws, such as legal marijuana, make it necessary for some people with cancer or children with rare diseases to be able to obtain their marijana via a prescription.",1,1
"Cannabis is a natural form of medicine. I believe it should be legalized everywhere. The use of this for medical purposes or even recreational use is a right that everyone should have, considering alcohol and tobacco are legal and much more dangerous. I do like the regulation of Cannabis however. This way it stays pure and the government could use the taxes from such a wonderful natural medicine.",1,1
"Abortion is simply killing babies. The mother for whatever reason does not want the baby, so she decides to kill it. Society practically worships ""endangered species"" such as certain fish, but killing humans seems to be OK. The doctors who perform abortions are murderers with no conscience. These abortion doctors are willing to murder what God created and get pay for it.",1,1
"Euthanasia should be legal and accepted in our country. If society believes a person should die because of severe retardation, extreme illness, or severe depression, it must be OK to allow that person to die. The elderly have not much use in our world, and they get ill, experience pain, and cannot contribute. We should be allowed to decide if they're contributing or taking away resources for our country.",0,1
"It should be okay for men to marry men and women to marry women. It's a free country and a free world, so why is it wrong? If people can be happier marrying someone of the same sex, why limit their happiness? America is supposed to be built on the pursuit of happiness. Gay marriage isn't hurting anyone else who doesn't agree with it.",0,1
"Migrants need to stay in their own countries. Why should the US have to pay for free housing, education, welfare, healthcare for those who have not put any money into the US? These people are breaking the law by coming here illegally. If they do that now, then why would they obey any other laws in America as they're already criminals? The rates of crime increase with illegal aliens.",1,1
"Marijuana for recreational and medicinal use should be legal. If alcohol is legal for 18 or 21 and older, why shouldn't pot be legal? Marijuana takes away pain and helps people with chronic disease. Marijuana is not a drug that leads to other more dangerous drug use any more or less than alcohol does.",1,1
Abortion is a very difficult subject and is not easy to decide upon. I believe that we should have restrictions on the amount and types of abortions allowable. THere needs to be a good cause. Religiously speaking it should not be allowed unless the mother is in danger.,1,1
Euthanasia is a cruel and demeaning practice. It should be outlawed. It is a violation of human rights and most religious practices. It is on the same level as murder.,0,1
Gay marraige is great. It allows loving same sex couples to legally bind their relationship the same as heterosexual couples. It is good for our culture.,0,1
Legal migration is important for our country. It allows new people to become Americans and add to our nation. Illegal immigration should be stopped and new laws and measures should be put into place to stop this. It is not good to allow any and all to enter the country.,1,1
I think that the legalization of pot should be ok within limits. There has to be government oversight and strict limits on how much can be sold and to whom. It is a drug and needs to be controlled.,1,1
abortion should be illegal in all cases. a baby is a living thing as soon as it is conceived and it is murder to kill it. it is illegal to kill another human being so it should be the same for an abortion. in no case should we kill a baby because god made the baby for a reason.,1,0
"euthanasia should be illegal because it is unethical. it is up to god to decide when we live or die. even though some people suffer greatly, we cant interfere with god's plan. it can have disastrous consequences and the people who are suffering are not always in the right state of mind to make decisions. we should not be allowed to say when someone is done living under any circumstances.",0,0
gay marriage should be legal. we should be able to choose who we want to marry. you can't help who you fall in love with and putting a ban on something in unethical. america is the land of the free and banning marriage of any kind is only going to make people angry and want to do it more. it doesn't hurt anyone to let gay people marry.,0,0
"migrants should not be allowed into the country. they come over here and take our jobs and resources. all of the welfare they get in their children's name because they come here pregnant and give birth. now these ""american citizens"" have a free pass to stay in the country while others going through the legal process do not. there is not enough money for welfare for the people already over here, let alone the ones who should not be here and we are all supporting with our tax dollars.",1,1
"cannabis should be legalized in all states. if we don't legalize it, it will only become a worse problem for everyone. people are going to do drugs anyways and cannabis has been proven time and again to be harmless. it actually has a lot of benefits and is helpful to those who are terminally ill and suffering. making it legal will make things easier for the economy, law enforcement and ill people.",1,1
"As a man, I feel that only women should have an opinion that matters on abortion. I think that there is a choice and that choice is up to the woman in the situation. Pro-choice can chose what they want to do with their bodies, and Pro-life have made a statement what they have chosen to do with their bodies. One interesting thing I've heard is that many women who are Pro-choice have admitted that while they do not believe in abortion for themselves, they didn't understand that their stance would keep other women from making a choice. Religion does funny things to some people.",1,1
"While no one has any say on how they enter the world or who their family is. I think every human should have the right to say how they exit the world, with dignity and humanity.",0,1
Two men marrying or two women marrying devalues my marriage to my wife as a man. And god thinks its wrong because I read the bible cover to cover.,0,1
"This country was founded on migrants and immigrants while forcibly taking it from the Native Americans. A common sense immigration policy is what we need, but unfortunately won't get.",1,1
"It's already legal recreationally in several states and medicinally in many more and the earth has not exploded. Once big pharma really sinks it's hooks into the legal/medicinal industry, there will be lobbyists pushing the government to decriminalize across the country.",1,1
"I hate to think about a baby (yes, baby, not fetus) at just 10 weeks gestation being ripped out of a woman. I also hate to think about women who find themselves pregnant and terrified of going through the ordeal. What I really think would be best if it was possible for no one to get pregnant unless they wanted to. We need 100% foolproof methods of contraception (and no, I don't mean abstinence). Wouldn't it be wonderful if abortion was legal, but no one ever needed an abortion? We need to stop thinking about just the legality and thinking about making it possible not to NEED abortions.",1,1
"The bible says it is wrong to kill no matter what. If we take our own life or help someone else take their life, we will be damned forever. There is enough medicine now to keep people out of pain. If someone is in that much pain that they want to die, they can just be medicated so they don't feel anything. Even if they hang on for years and years, that is better than killing them. If we allow people to kill themselves just because they are terminally ill, maybe sick people in the future will all be killed.",0,1
"The bible says that gay marriage is wrong. So, it is wrong. That's it. Those people will just teach our children how to be gay and then our children will grow up gay. Those people are just hurting our country by pretending to be something that isn't real. They are just doing it for attention.",0,1
"My ancestors were once migrants, coming to America for a chance for a better life. We don't have any idea of what these people have gone through to want them to risk death and injury for themselves and their families in order to get to a safe place. We need to stop thinking about ways to keep them out and think about ways to help them. I never understood why the Trump Administration wants to separate families. That just costs more money. If you take an infant from it's mother, you need to pay someone to take care of the infant. Why not keep families together to take care of themselves, and help them either immigrate to America or another country?",1,1
"I think cannabis is being legalized no matter what. I think it may help our economy, but I am also afraid it will hurt our future generations. I see teenagers not learning anything and graduating from high school. I am worried that this is just something else that will take their minds off learning to work for a living. I am all for the parts of the cannabis plant that offer medicinal value or other use. I think we need to do more research finding ways that cannabis helps. I am for legalization, but I am a bit worried about the consequences.",1,1
"I think that abortion should be a right for women that is unrestricted and easily accessible throughout the first two trimesters. The U.S. government has shown via court rulings that the rights of the fetus outweigh the interests of the mother beyond that point. To me, fights against abortion are often rather fights against the progression of women's rights and their ability to make their own decisions. Allowing abortions has been shown to lower crime rates as well as keep women and children out of situations they could avoid via abortion. Thus, it is in the best interest of citizens to allow abortions freely.",1,1
"Allowing euthanasia takes the decision of life and death from the hands of God to the hands of a doctor or individual. Individuals can often be in a poor state of mind when they feel as if they need to take their own lives. This can be a result of both mental issues as well as physical symptoms of disease. Allowing such would allow doctors or individuals to, in essence, play God with their jobs and decision making. This would be an abomination if allowed to stand.",0,1
"The biblical traditions that this country was founded upon are contradicted by the institution of gay marriage. Allowing gays the marry dilutes the value of traditional man and woman marriages. Thus, our critical family values and the nuclear family mold that this country was founded upon begin to hang in the balance. In order to save this country from its downfall, we need to prevent the spread and legalization of gay marriage.",0,1
"Migrants should have a quick, fair and accessible legal path towards citizenship and entering the country. The United States was founded upon the ideas of immigrants and those from other countries and it is contradictory to go back upon those founding values. The vast majority of those entering the country are law abiding citizens interested in bettering their lives through job opportunities. They are not criminals or ""job vultures"" but rather are coming in to often take jobs that Americans typically don't want to do. The fights against illegal immigration and the policy talks surrounding the issue have been a lost cause thus far and the funding could be used in more useful ways.",1,1
The fight against cannabis has been a losing battle for decades. Cannabis has been shown to be less damaging than alcohol and many commonly abused recreational and prescription drugs taken by many every days. The war on drugs was initiated to incarcerate African-American and Hispanic citizens are marginalize their communities via policing. Lobbying efforts have been the sole factor preventing marijuana legalization and it is idiotic to spend another day or dollar countering marijuana. Marijuana has a bright future both from a medical and economic standpoint.,1,1
Women should have the right to choose want to do with their bodies. Medical science provides women with the option to carry a pregnancy to term or end it. It is immoral to regulate the use of medical science. Most anti-abortion opponents rely on outmoded patriarchy and religious prosecution to form their opinions.,1,1
Medical science has allowed people to die peacefully and like abortion it should not be kept from the public. Only religious fanatics have a problem with assisted-suicide. It was save societies millions of dollars in health-care costs.,0,1
Marriage is between a man and woman as defined by civil society and the church for millennia. It would be whimsical to change that now. If a relationship cannot produce offspring that it is not a marriage.,0,1
"All civilized countries allow immigration of some kind. The United States shares a continent with Latin American countries it has kept poor due to its imperialist foreign policies. It has to live with those decisions and allow a pathway to migration for poor asylum seekers. Having open borders is going a bit too far, but there should be a liberal immigration policy in the US. Migrant children should not be held captive by border authorities.",1,1
Marijuana is a harmless recreational drug that should have never been criminalized. It was kept illegal by a tobacco lobby that feared competition. It has medicinal properties that should be made legal. The policies of the United States are brutal and injustice and lead to the over-incarceration of innocent people.,1,1
"Regarding abortion, I lean toward being pro-life. I feel that life matters, and that unborn babies are entitled to that life just as much as those that are already here. However...I also understand that there are circumstances in which abortion may be necessary, as in the case of a medical condition affecting the mother and/or baby, and I think that it's important for parents to have the option available to them in those situations. I also believe that, no matter how people feel, abortion will exist, and that our responsibility is to create a system in which it isn't deemed necessary as often (better sex education, more access to birth control), and to make sure it's done safely when it happens.",1,1
"Euthanasia is completely wrong; to take one's own life, for any reason, is weak and selfish. You are robbing your loved ones of their friend and/or family member, and you are missing out on all of the wonderful things that life still has in store for you. Doctors don't know everything, and you never know when a cure for whatever ails you may be discovered or further developed. Furthermore, to claim you want to spare your family the pain of seeing you in a diminished state is self-centered; caring for a sick loved one is a privilege and builds individual strength.",0,1
"Gay marriage is an abomination to God and is destroying the foundation of legitimate man/woman marriages. Being gay is a sin, and to allow them to be legally married is condoning and celebrating that sickness rather than weeding it out as we should be doing. Instead of allowing gays to be married, we should be working harder to help them heal and accept that their condition is unnatural. If they are allowed to get married, children will grow up believing that it's ok and it will destroy our society.",0,1
"For the most part, I feel that migrants should be welcome. All Americans (aside from Native Americans) descended from migrants; I don't think we have the right to tell anyone that they can't come here. I also feel that people should strive to help each other; if migrants are coming here in search of a better life, why not help them achieve that instead of leaving them to suffer? I think the claims that most migrants are violent drug dealers and gang members are completely ridiculous; America breeds plenty of its own violent drug dealers.",1,1
"I believe cannabis should be legalized, as I feel its effects are no different (and perhaps even safer) than those of alcohol or tobacco. It also provides many healthy benefits, and can help to boost the economy. Among other things, money made from legalizing cannabis can be used to strengthen community infrastructures and provide more funding for schools. Furthermore, though cannabis is considered relatively safe, selling it legally will mean the product will have to pass certain safety guidelines, which will (theoretically) diminish cases of people being adversely affected because it's mixed with something harmful.",1,1
I believe it;s a womens decision. I feel in cases of sexual assault people should be more understanding. I believe it is ok til the baby has hit  certain developments. I don;t believe the father's should have a say.,1,1
I think if someone is terminal they are not thinking right to make that decision. We are humans not an animal. I think the person who performs that should face murder charges. I just personally feel it is taking another's life.,0,1
I just think it's wrong. God did not intend to have Adam and Steve. They can't have children naturally together so they are  not like real married people. I think they made too big of a deal over being married when it's really not natural.,0,1
I think they should not be allowed to cross the border and live here. I think they take jobs away from the people who are citizens. I feel our government supports them way to much food stamps housing etc.,1,1
I think it should be legalized everywhere. I also think it should be legalized on the federal level. I don't believe cannabis cause a lot of problems like other drugs do. I think it also has many medicinal purposes.,1,1
Abortion is a morally correct option. It means that a child is not born into a world that cannot take care of it. It is also important for the safety of the mother. It is not murder to abort a fetus.,1,1
Euthanasia is immoral and against the plan of God. It is murder. Killing another person is never acceptable.,0,1
Gay marriage is wrong. They will go to hell. Marriage is between a man and a woman and it should not be allowed.,0,1
"Migrants should be vetted and welcomed into the country if they are trustworthy, honest people. Bad immigrants, and illegal immigrants should not be allowed into the country. Legal immigrants should be welcomed with more respect.",1,1
Cannibals should be legalized. It is healthier than alcohol and the taxes that come from its sale would benefit the country. As long as laws were enforced like DUI we would be in a better world.,1,1
"I feel like women should be given the right to choose for themselves, within reason. I believe that the fetus should qualify as a person once it is capable of surviving outside the womb. At this point of pregnancy, it should be illegal to perform an abortion. However, within the first couple months of pregnancy, I definitely believe abortions should be allowed, but not necessarily paid for by social programs or insurance. I know this is a controversial topic, but it is not a person's place to decide what other people can or can't do with their bodies. If we're going to allow mentally ill people to take hormones and augment their genitals to appear like the opposite sex, then I think we should allow these women to make a choice that has a chance to improve their lives, even if it is at the expense of another life. That life expended may have endured a lifetime of suffering.",1,1
"Euthanasia should not be allowed. It is not the responsibility of another person to make the choice of terminating the existence of another life. There are no circumstances in which this should be tolerated. All lives should be afforded the opportunity to expire on their own, in their own time.",0,1
"Gay marriage is great! It's one of the best ways to improve our society. By allowing gay people to marry, we send a generalized message to the population that they can be themselves, even if they are much more likely to contract HIV and can never have children without a member of the opposite sex. We should even allow gay couples to direct the futures of our children. Since they have chosen not to have any children, it only seems logical that we allow them to mold other people's children.",0,1
"I have no issue with migrants in the way the word is defined in the dictionary. However, when people who are not citizens of my country come to my country to work, that is a different situation. One side of the political spectrum will argue that certain citizens just don't want to do certain kinds of jobs. In fact, that is true, but entirely misleading. I would argue that the majority of the workforce in my country doesn't actually want to do their jobs. Unfortunately, earning a living is a necessity for many and not specifically enjoyable. When migrant workers occupy jobs, they are literally removing opportunities from citizens who are definitely more entitled to these opportunities than non-citizens. In addition, many who are not citizens do not pay taxes but are allowed to benefit by the social programs the taxes fund. Overall, illegal migrants and workers should remain illegal and be punished more strictly and consistently for the benefit of citizens and not the political agenda of a popular party.",1,1
"This is an easy one, in my opinion. Cannabis, as a drug, is much safer than legal substances like alcohol. Users are generally passive, private, and non-confrontational. The substance has no real side-effects and does not create a physical dependence. If we were to legalize Cannabis, we would generate a lot of tax revenue for use in improving society. In addition, we would save a lot of money in justice system costs, like court processing fees and the cost to incarcerate people.",1,1
ABORTION IS EVERYONE OWN CHOICE. IT IS SOMETHING GOOD FOR SOME PEOPLE. LIFE WILL BE LOST. YOU MAY NEED GUIDANCE TO SUCCEED. CAN YOU STAND THE EMOTIONAL PRESSURE.,1,1
I CANNOT TOLERATE PEOPLE BEING PUT TO DEATH IN SUCH A AWFUL POSITION. THIS HAS NEVER HAPPENED IN USA. I NEVER READ OF THIS BEFORE. PEOPLE CANNOT MAKE SUCH DECISIONS.,0,1
GAY MARRIAGE SHOULD NOT BE ALLOWED. GAY MARRIAGE MAKES THE USA LOOK BAD. THEY ARE A SOURCE OF DISGRACE. I CANNOT AGREE TO SUCH A MARRIAGE.,0,1
USA IS A COUNTRY OF MIGRANTS. IF WE DO NOT WANT THEM THE USA WOULD NOT EXIST. GOD'S TEACHING IS TO LOVE ALL RACES. WE SHOULD ACCEPT OUR FELLOWMEN.,1,1
WE SHOULD ALLOW IT MAY HELP OTHERS TO SAVE THEIR LIFE. IT WOULD BE AMAZING IF THIS STOPPED CANCER. IT SHOULD BE REGULATE TO BE LEGAL IN US. WITH THIS BEING LEGAL PEOPLE WOULD NOT HAVE TO EXPERIENCE BEING LOCKED UP.,1,1
"Abortion should be safe and legal for all who want it. Abortion should not be legislated by the government because the government should not tell women what they can and cannot do with their bodies. It is a woman's right to choose what and how she wants to do with her body, and that includes any unborn children. I do believe that abortion should be illegal after a certain period of time, but that it should be legal up to a certain timeframe.",1,1
"Euthanasia is murder. Even if the dying person wishes to be euthanized, it is still a crime and should be punished and prosecuted. Killing someone, even if they want it, is murder.",0,1
"Gay marriage is an abomination and should not be legal. Marriage is intended to be between a man and a woman, not two men or two women. If a man can marry a man, what's next - marrying a toaster? The sanctity of marriage should not be marred by letting gays marry.",0,1
"I believe that immigration, when done properly and through the proper channels, is a wonderful thing for society. I think open borders and a good policy of immigration control can help countries maintain order and allow immigrants to legally come into the country.",1,1
"Cannabis should be legalized, as it is not going away and the states and federal government stand to gain a lot of money by regulating the sale of it. Legalized cannabis also helps regulate safety and ensures that there is nothing negative laced in. It's much safer to have legalized cannabis.",1,1
Abortion is a sin. We do not have the right to terminate a life just because we made a mistake or it's inconvenient. There are ways to have the baby and place it up for adoption. So many people who can't get pregnant would love to adopt.,0,1
Every one has the right to chose how they want to end their life if they are terminally ill. We treat are animals with more compassion. You don't let your animals suffer so why would you let your loved ones suffer. I cannot imagine why this is not an option for those who are suffering and being kept alive.,1,1
